County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
JOHNSTON,11/7/23,PR27B,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Stephen Rabil, ,3,49,30,1,0,80,Y
JOHNSTON,11/7/23,PR27B,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Stuart Ashby Lee, ,3,14,10,1,1,26,Y
JOHNSTON,11/7/23,PR27B,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Write-In (Miscellaneous),,3,0,0,0,0,0,Y
JOHNSTON,11/7/23,PR28,20,C,TOWN OF SMITHFIELD MAYOR,Andy Moore, ,1,167,254,4,1,426,Y
JOHNSTON,11/7/23,PR28,20,C,TOWN OF SMITHFIELD MAYOR,Marlon Lee, ,1,42,48,1,0,91,Y
JOHNSTON,11/7/23,PR28,20,C,TOWN OF SMITHFIELD MAYOR,Write-In (Miscellaneous),,1,1,1,0,0,2,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Doris Louise Wallace, ,3,67,63,2,0,132,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Felicia C. Baxter, ,3,28,36,1,1,66,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,John A. Dunn, ,3,130,215,3,0,348,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Roger A. Wood, ,3,136,213,3,0,352,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Stephen Rabil, ,3,121,206,3,1,331,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Stuart Ashby Lee, ,3,62,69,0,0,131,Y
JOHNSTON,11/7/23,PR28,21,C,TOWN OF SMITHFIELD TOWN COUNCIL MEMBERS AT-LARGE,Write-In (Miscellaneous),,3,0,0,0,1,1,Y
