County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
WAKE,11/8/22,OSLL 81-120,920017,C,CITY OF RALEIGH MAYOR,James Bledsoe (Write-In),,1,0,0,0,0,0,N
WAKE,11/8/22,PROVI 1-40,20,C,CITY OF RALEIGH CITY COUNCIL DISTRICT B,Frank Pierce, ,1,0,0,0,7,7,N
WAKE,11/8/22,PROVI 1-40,22,C,CITY OF RALEIGH CITY COUNCIL DISTRICT D,Jane Harrison, ,1,0,0,0,33,33,N
WAKE,11/8/22,PROVI 1-40,920017,C,CITY OF RALEIGH MAYOR,Charles Francis (Write-In),,1,0,0,0,0,0,N
WAKE,11/8/22,PROVI 41-80,21,C,CITY OF RALEIGH CITY COUNCIL DISTRICT C,Wanda Hunter, ,1,0,0,0,5,5,N
WAKE,11/8/22,PROVI 41-80,920018,C,CITY OF RALEIGH CITY COUNCIL AT-LARGE,Cat Lawson (Write-In),,2,0,0,0,0,0,N
WAKE,11/8/22,PROVI 41-80,920018,C,CITY OF RALEIGH CITY COUNCIL AT-LARGE,Write-In (Miscellaneous),,2,0,0,0,5,5,N
WAKE,11/8/22,PROVI 41-80,920023,C,CITY OF RALEIGH CITY COUNCIL DISTRICT E,David Knight, ,1,0,0,0,24,24,N
WAKE,11/8/22,PROVI 41-80,920024,C,CITY OF RALEIGH PARKS AND RECREATIONAL FACILITIES BONDS,No, ,1,0,0,0,70,70,N
WAKE,11/8/22,PROVI 81-120,20,C,CITY OF RALEIGH CITY COUNCIL DISTRICT B,David Cox (Write-In),,1,0,0,0,0,0,N
