County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
MECKLENBURG,5/17/22,29,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,26,9,0,0,35,Y
MECKLENBURG,5/17/22,30,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Charlene Henderson El,DEM,1,64,34,0,0,98,Y
MECKLENBURG,5/17/22,31,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,89,130,0,0,219,Y
MECKLENBURG,5/17/22,2,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,160,68,0,0,228,Y
MECKLENBURG,5/17/22,4,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,52,8,0,0,60,Y
MECKLENBURG,5/17/22,5,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,21,3,0,0,24,Y
MECKLENBURG,5/17/22,7,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,130,55,0,0,185,Y
MECKLENBURG,5/17/22,8,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,78,18,0,0,96,Y
MECKLENBURG,5/17/22,10,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Dante Anderson,DEM,1,112,55,0,0,167,Y
MECKLENBURG,5/17/22,40,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,14,4,0,0,18,Y
MECKLENBURG,5/17/22,41,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,106,54,0,0,160,Y
MECKLENBURG,5/17/22,41,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,10,4,0,0,14,Y
MECKLENBURG,5/17/22,42,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,174,167,0,0,341,Y
MECKLENBURG,5/17/22,43,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,13,6,0,0,19,Y
MECKLENBURG,5/17/22,44,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,42,6,0,0,48,Y
MECKLENBURG,5/17/22,45,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,88,35,0,0,123,Y
MECKLENBURG,5/17/22,45,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,31,10,0,0,41,Y
MECKLENBURG,5/17/22,46,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,57,5,0,0,62,Y
MECKLENBURG,5/17/22,48,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,102,46,0,0,148,Y
MECKLENBURG,5/17/22,49,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,130,65,0,0,195,Y
MECKLENBURG,5/17/22,49,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,86,51,0,0,137,Y
MECKLENBURG,5/17/22,39,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,51,72,0,0,123,Y
MECKLENBURG,5/17/22,39,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,97,98,0,0,195,Y
MECKLENBURG,5/17/22,40,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,8,3,0,0,11,Y
MECKLENBURG,5/17/22,41,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,97,61,0,0,158,Y
MECKLENBURG,5/17/22,41,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,7,2,0,0,9,Y
MECKLENBURG,5/17/22,45,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,28,13,0,0,41,Y
MECKLENBURG,5/17/22,47,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,157,113,0,0,270,Y
MECKLENBURG,5/17/22,30,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Billy Maddalon,DEM,1,157,36,0,0,193,Y
MECKLENBURG,5/17/22,32,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,159,38,0,0,197,Y
MECKLENBURG,5/17/22,32,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Stephanie Hand,DEM,1,51,24,0,0,75,Y
MECKLENBURG,5/17/22,34,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,124,64,0,0,188,Y
MECKLENBURG,5/17/22,35,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,136,51,0,0,187,Y
MECKLENBURG,5/17/22,36,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,170,95,0,0,265,Y
MECKLENBURG,5/17/22,37,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,67,23,0,0,90,Y
MECKLENBURG,5/17/22,39,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,93,94,0,0,187,Y
MECKLENBURG,5/17/22,78.1,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,80,54,0,0,134,Y
MECKLENBURG,5/17/22,78.1,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,99,62,0,0,161,Y
MECKLENBURG,5/17/22,80,40,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM),Victoria Watlington,DEM,1,102,87,0,0,189,Y
MECKLENBURG,5/17/22,81,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,27,8,0,0,35,Y
MECKLENBURG,5/17/22,82,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,8,1,0,0,9,Y
MECKLENBURG,5/17/22,83,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,112,66,0,0,178,Y
MECKLENBURG,5/17/22,83,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,58,24,0,0,82,Y
MECKLENBURG,5/17/22,85,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,51,55,0,0,106,Y
MECKLENBURG,5/17/22,85,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Stephanie Hand,DEM,1,63,73,0,0,136,Y
MECKLENBURG,5/17/22,66,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,55,36,0,0,91,Y
MECKLENBURG,5/17/22,66,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Vinroy Reid,DEM,1,10,4,0,0,14,Y
MECKLENBURG,5/17/22,67,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,85,35,0,0,120,Y
MECKLENBURG,5/17/22,68,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,63,14,0,0,77,Y
MECKLENBURG,5/17/22,70,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,158,83,0,0,241,Y
MECKLENBURG,5/17/22,71,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,114,78,0,0,192,Y
MECKLENBURG,5/17/22,29,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Dante Anderson,DEM,1,41,28,0,0,69,Y
MECKLENBURG,5/17/22,30,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,205,90,0,0,295,Y
MECKLENBURG,5/17/22,33,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Marjorie Molina,DEM,1,75,15,0,0,90,Y
MECKLENBURG,5/17/22,34,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Marjorie Molina,DEM,1,46,22,0,0,68,Y
MECKLENBURG,5/17/22,35,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,126,54,0,0,180,Y
MECKLENBURG,5/17/22,35,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,70,22,0,0,92,Y
MECKLENBURG,5/17/22,36,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,136,41,0,0,177,Y
MECKLENBURG,5/17/22,38,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,43,11,0,0,54,Y
MECKLENBURG,5/17/22,227,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,240,105,0,0,345,Y
MECKLENBURG,5/17/22,229,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,119,112,0,0,231,Y
MECKLENBURG,5/17/22,230,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,90,36,0,0,126,Y
MECKLENBURG,5/17/22,147,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,66,55,0,0,121,Y
MECKLENBURG,5/17/22,147,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,115,141,0,0,256,Y
MECKLENBURG,5/17/22,147,40,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM),Victoria Watlington,DEM,1,119,113,0,0,232,Y
MECKLENBURG,5/17/22,148,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,212,204,0,0,416,Y
MECKLENBURG,5/17/22,148,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,139,147,0,0,286,Y
MECKLENBURG,5/17/22,150,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,68,9,0,0,77,Y
MECKLENBURG,5/17/22,151,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,263,164,0,0,427,Y
MECKLENBURG,5/17/22,200,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,0,0,0,0,0,Y
MECKLENBURG,5/17/22,201,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,203,161,0,0,364,Y
MECKLENBURG,5/17/22,201,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Vinroy Reid,DEM,1,68,27,0,0,95,Y
MECKLENBURG,5/17/22,114,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,137,95,0,0,232,Y
MECKLENBURG,5/17/22,116,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,30,22,0,0,52,Y
MECKLENBURG,5/17/22,116,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,79,48,0,0,127,Y
MECKLENBURG,5/17/22,117,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Vinroy Reid,DEM,1,8,17,0,0,25,Y
MECKLENBURG,5/17/22,118,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,130,41,0,0,171,Y
MECKLENBURG,5/17/22,120,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Nancy Wiggins,DEM,1,20,14,0,0,34,Y
MECKLENBURG,5/17/22,121,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,278,144,0,0,422,Y
MECKLENBURG,5/17/22,121,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,110,77,0,0,187,Y
MECKLENBURG,5/17/22,106,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,78,50,0,0,128,Y
MECKLENBURG,5/17/22,108,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,20,6,0,0,26,Y
MECKLENBURG,5/17/22,109,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,43,11,0,0,54,Y
MECKLENBURG,5/17/22,109,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Charlene Henderson El,DEM,1,56,17,0,0,73,Y
MECKLENBURG,5/17/22,111,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,139,126,0,0,265,Y
MECKLENBURG,5/17/22,111,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,44,41,0,0,85,Y
MECKLENBURG,5/17/22,112,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,80,51,0,0,131,Y
MECKLENBURG,5/17/22,113,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,228,80,0,0,308,Y
MECKLENBURG,5/17/22,9,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Charlene Henderson El,DEM,1,75,34,0,0,109,Y
MECKLENBURG,5/17/22,10,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,66,18,0,0,84,Y
MECKLENBURG,5/17/22,12,37,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM),Kendrick Cunningham,DEM,1,30,16,0,0,46,Y
MECKLENBURG,5/17/22,13,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,26,14,0,0,40,Y
MECKLENBURG,5/17/22,15,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Dante Anderson,DEM,1,153,85,0,0,238,Y
MECKLENBURG,5/17/22,35,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,71,27,0,0,98,Y
MECKLENBURG,5/17/22,35,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Nancy Wiggins,DEM,1,23,11,0,0,34,Y
MECKLENBURG,5/17/22,36,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,150,48,0,0,198,Y
MECKLENBURG,5/17/22,36,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Nancy Wiggins,DEM,1,44,20,0,0,64,Y
MECKLENBURG,5/17/22,37,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,45,18,0,0,63,Y
MECKLENBURG,5/17/22,38,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,42,20,0,0,62,Y
MECKLENBURG,5/17/22,38,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,43,15,0,0,58,Y
MECKLENBURG,5/17/22,39,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,0,0,0,0,0,Y
MECKLENBURG,5/17/22,60,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,111,128,0,0,239,Y
MECKLENBURG,5/17/22,60,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,8,2,0,0,10,Y
MECKLENBURG,5/17/22,61,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Dante Anderson,DEM,1,82,74,0,0,156,Y
MECKLENBURG,5/17/22,69,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,247,118,0,0,365,Y
MECKLENBURG,5/17/22,71,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,69,57,0,0,126,Y
MECKLENBURG,5/17/22,71,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,70,57,0,0,127,Y
MECKLENBURG,5/17/22,6,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,65,35,0,0,100,Y
MECKLENBURG,5/17/22,7,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Liz Millsaps Haigler,DEM,1,51,24,0,0,75,Y
MECKLENBURG,5/17/22,10,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,203,92,0,0,295,Y
MECKLENBURG,5/17/22,10,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,80,22,0,0,102,Y
MECKLENBURG,5/17/22,11,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,127,111,0,0,238,Y
MECKLENBURG,5/17/22,11,37,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM),Amar Johnson,DEM,1,52,52,0,0,104,Y
MECKLENBURG,5/17/22,12,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,103,72,0,0,175,Y
MECKLENBURG,5/17/22,28,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Dante Anderson,DEM,1,78,35,0,0,113,Y
MECKLENBURG,5/17/22,29,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,129,70,0,0,199,Y
MECKLENBURG,5/17/22,30,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,139,31,0,0,170,Y
MECKLENBURG,5/17/22,42,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,150,143,0,0,293,Y
MECKLENBURG,5/17/22,42,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,5,2,0,0,7,Y
MECKLENBURG,5/17/22,42,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,5,2,0,0,7,Y
MECKLENBURG,5/17/22,43,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,86,80,0,0,166,Y
MECKLENBURG,5/17/22,45,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Vinroy Reid,DEM,1,21,5,0,0,26,Y
MECKLENBURG,5/17/22,46,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,48,25,0,0,73,Y
MECKLENBURG,5/17/22,47,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,127,55,0,0,182,Y
MECKLENBURG,5/17/22,48,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,150,37,0,0,187,Y
MECKLENBURG,5/17/22,49,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,111,25,0,0,136,Y
MECKLENBURG,5/17/22,49,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,54,14,0,0,68,Y
MECKLENBURG,5/17/22,49,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Rob Hillman,DEM,1,50,32,0,0,82,Y
MECKLENBURG,5/17/22,52,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,98,119,0,0,217,Y
MECKLENBURG,5/17/22,226,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,105,156,0,0,261,Y
MECKLENBURG,5/17/22,229,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Mr. David Michael Rice,REP,4,43,29,0,0,72,Y
MECKLENBURG,5/17/22,232,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,292,122,0,0,414,Y
MECKLENBURG,5/17/22,232,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,297,127,0,0,424,Y
MECKLENBURG,5/17/22,122,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,124,58,0,0,182,Y
MECKLENBURG,5/17/22,124,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),Liz Millsaps Haigler,DEM,1,17,8,0,0,25,Y
MECKLENBURG,5/17/22,125,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,25,3,0,0,28,Y
MECKLENBURG,5/17/22,126,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,143,111,0,0,254,Y
MECKLENBURG,5/17/22,126,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,26,7,0,0,33,Y
MECKLENBURG,5/17/22,13,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,106,90,0,0,196,Y
MECKLENBURG,5/17/22,13,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,139,119,0,0,258,Y
MECKLENBURG,5/17/22,16,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),LaWana Slack-Mayfield,DEM,4,224,187,0,0,411,Y
MECKLENBURG,5/17/22,17,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,71,32,0,0,103,Y
MECKLENBURG,5/17/22,18,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,153,32,0,0,185,Y
MECKLENBURG,5/17/22,19,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,91,49,0,0,140,Y
MECKLENBURG,5/17/22,48,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,20,17,0,0,37,Y
MECKLENBURG,5/17/22,48,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,162,44,0,0,206,Y
MECKLENBURG,5/17/22,49,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Nancy Wiggins,DEM,1,40,5,0,0,45,Y
MECKLENBURG,5/17/22,50,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,51,27,0,0,78,Y
MECKLENBURG,5/17/22,50,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,64,21,0,0,85,Y
MECKLENBURG,5/17/22,51,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,98,23,0,0,121,Y
MECKLENBURG,5/17/22,52,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,4,3,0,0,7,Y
MECKLENBURG,5/17/22,55,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,2,0,0,0,2,Y
MECKLENBURG,5/17/22,150,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,181,82,0,0,263,Y
MECKLENBURG,5/17/22,151,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,198,130,0,0,328,Y
MECKLENBURG,5/17/22,204.1,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,55,20,0,0,75,Y
MECKLENBURG,5/17/22,205,46,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM),"Curtis Marvin Hayes, Jr.",DEM,1,40,32,0,0,72,Y
MECKLENBURG,5/17/22,20,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Dimple Ajmera,DEM,4,150,92,0,0,242,Y
MECKLENBURG,5/17/22,21,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,63,11,0,0,74,Y
MECKLENBURG,5/17/22,22,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,69,21,0,0,90,Y
MECKLENBURG,5/17/22,24,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,146,74,0,0,220,Y
MECKLENBURG,5/17/22,25,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,2,0,0,0,2,Y
MECKLENBURG,5/17/22,27,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,68,83,0,0,151,Y
MECKLENBURG,5/17/22,28,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,16,6,0,0,22,Y
MECKLENBURG,5/17/22,30,34,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM),Dante Anderson,DEM,1,151,60,0,0,211,Y
MECKLENBURG,5/17/22,18,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,57,15,0,0,72,Y
MECKLENBURG,5/17/22,19,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,106,40,0,0,146,Y
