ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Stephanie de Sarachaga-Bilbao,Vi Alexander Lyles",30.0,30.0,28.0,32.0,30.0,26.0,29.0,28.0,34.0,29.0,28.0,28.0,26.0,23.0,27.0,27.0,28.0,32.0,32.0,26.0,30.0,31.0,28.0,32.0,27.0,31.0,30.0,35.0,30.0,29.0,34.0,32.0,32.0,27.0,32.0,30.0,29.0,32.0,27.0,28.0,30.0,28.0,27.0,30.0,30.0,29.0,32.0,30.0,26.0,27.0,28.0,31.0,31.0,26.0,28.0,31.0,26.0,34.0,30.0,26.0,30.0,24.0,31.0,32.0,32.0,31.0,31.0,31.0,32.0,30.0,30.0,32.0,27.0,29.0,32.0,29.0,28.0,27.0,29.0,27.0,31.0,31.0,31.0,29.0,31.0,30.0,32.0,28.0,33.0,29.0,29.0,32.0,27.0,29.0,32.0,32.0,28.0,27.0,28.0,28.0
"Stephanie de Sarachaga-Bilbao,",6.0,6.0,8.0,4.0,6.0,10.0,7.0,8.0,2.0,7.0,8.0,8.0,10.0,13.0,9.0,9.0,8.0,4.0,4.0,10.0,6.0,5.0,8.0,4.0,9.0,5.0,6.0,1.0,6.0,7.0,2.0,4.0,4.0,9.0,4.0,6.0,7.0,4.0,9.0,8.0,6.0,8.0,9.0,6.0,6.0,7.0,4.0,6.0,10.0,9.0,8.0,5.0,5.0,10.0,8.0,5.0,10.0,2.0,6.0,10.0,6.0,12.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,9.0,7.0,4.0,7.0,8.0,9.0,7.0,9.0,5.0,5.0,5.0,7.0,5.0,6.0,4.0,8.0,3.0,7.0,7.0,4.0,9.0,7.0,4.0,4.0,8.0,9.0,8.0,8.0
"Vi Alexander Lyles,",114.0,131.0,139.0,115.0,130.0,127.0,125.0,105.0,115.0,119.0,111.0,118.0,115.0,121.0,126.0,111.0,133.0,94.0,134.0,120.0,114.0,114.0,108.0,122.0,121.0,110.0,108.0,106.0,128.0,95.0,113.0,107.0,125.0,122.0,129.0,124.0,118.0,113.0,142.0,123.0,121.0,122.0,123.0,103.0,113.0,111.0,112.0,132.0,127.0,123.0,120.0,113.0,146.0,111.0,117.0,133.0,136.0,112.0,128.0,107.0,114.0,124.0,99.0,118.0,119.0,117.0,102.0,119.0,121.0,118.0,124.0,110.0,107.0,110.0,111.0,121.0,128.0,104.0,132.0,107.0,131.0,100.0,122.0,118.0,109.0,125.0,106.0,128.0,111.0,115.0,107.0,118.0,121.0,121.0,122.0,113.0,114.0,117.0,132.0,123.0
"Vi Alexander Lyles,Stephanie de Sarachaga-Bilbao",382.0,365.0,357.0,381.0,366.0,369.0,371.0,391.0,381.0,377.0,385.0,378.0,381.0,375.0,370.0,385.0,363.0,402.0,362.0,376.0,382.0,382.0,388.0,374.0,375.0,386.0,388.0,390.0,368.0,401.0,383.0,389.0,371.0,374.0,367.0,372.0,378.0,383.0,354.0,373.0,375.0,374.0,373.0,393.0,383.0,385.0,384.0,364.0,369.0,373.0,376.0,383.0,350.0,385.0,379.0,363.0,360.0,384.0,368.0,389.0,382.0,372.0,397.0,378.0,377.0,379.0,394.0,377.0,375.0,378.0,372.0,386.0,389.0,386.0,385.0,375.0,368.0,392.0,364.0,389.0,365.0,396.0,374.0,378.0,387.0,371.0,390.0,368.0,385.0,381.0,389.0,378.0,375.0,375.0,374.0,383.0,382.0,379.0,364.0,373.0
