ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Vi Alexander Lyles,Stephanie de Sarachaga-Bilbao",702.0,702.0,719.0,732.0,716.0,715.0,700.0,708.0,701.0,701.0,733.0,730.0,717.0,713.0,710.0,707.0,686.0,724.0,690.0,713.0,702.0,721.0,709.0,726.0,728.0,707.0,708.0,724.0,714.0,725.0,718.0,710.0,719.0,708.0,705.0,713.0,708.0,731.0,715.0,725.0,705.0,743.0,717.0,716.0,716.0,715.0,698.0,721.0,725.0,748.0,720.0,720.0,723.0,708.0,705.0,725.0,718.0,731.0,722.0,710.0,726.0,715.0,709.0,720.0,714.0,702.0,725.0,731.0,711.0,705.0,720.0,729.0,716.0,712.0,720.0,719.0,696.0,730.0,742.0,715.0,713.0,713.0,711.0,723.0,720.0,717.0,726.0,710.0,726.0,699.0,720.0,703.0,737.0,733.0,716.0,729.0,696.0,753.0,731.0,711.0
"Stephanie de Sarachaga-Bilbao,Vi Alexander Lyles",298.0,298.0,281.0,268.0,284.0,285.0,300.0,292.0,299.0,299.0,267.0,270.0,283.0,287.0,290.0,293.0,314.0,276.0,310.0,287.0,298.0,279.0,291.0,274.0,272.0,293.0,292.0,276.0,286.0,275.0,282.0,290.0,281.0,292.0,295.0,287.0,292.0,269.0,285.0,275.0,295.0,257.0,283.0,284.0,284.0,285.0,302.0,279.0,275.0,252.0,280.0,280.0,277.0,292.0,295.0,275.0,282.0,269.0,278.0,290.0,274.0,285.0,291.0,280.0,286.0,298.0,275.0,269.0,289.0,295.0,280.0,271.0,284.0,288.0,280.0,281.0,304.0,270.0,258.0,285.0,287.0,287.0,289.0,277.0,280.0,283.0,274.0,290.0,274.0,301.0,280.0,297.0,263.0,267.0,284.0,271.0,304.0,247.0,269.0,289.0
