county_desc,election_date,stats_type,precinct_abbrv,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date,
MECKLENBURG,11/07/2023,voter,144,144,DEM,O,HL,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,106,106,UNA,W,HL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,202,202,REP,O,UN,M,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,203,203,DEM,U,UN,U,Age Over 66,10,11/27/2023,
MECKLENBURG,11/07/2023,voter,032,032,DEM,B,NL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,046,046,DEM,O,NL,M,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,102,102,REP,B,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,204.1,204.1,DEM,M,NL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,096,096,DEM,M,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,149,149,UNA,W,UN,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,206,206,DEM,A,NL,F,Age 41 - 65,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,079,079,REP,U,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,232,232,UNA,O,NL,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,DEM,U,HL,M,Age 26 - 40,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,UNA,A,NL,M,Age 26 - 40,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,136,136,DEM,U,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,009,009,UNA,A,UN,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,031,031,DEM,O,HL,F,Age 18 - 25,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,145,145,UNA,U,HL,F,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,017,017,REP,U,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,117,117,REP,W,NL,M,Age Over 66,30,11/27/2023,
MECKLENBURG,11/07/2023,voter,075,075,DEM,W,UN,F,Age Over 66,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,DEM,W,HL,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,DEM,U,HL,F,Age 18 - 25,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,003,003,UNA,B,NL,F,Age 41 - 65,37,11/27/2023,
MECKLENBURG,11/07/2023,voter,146,146,UNA,U,UN,F,Age 26 - 40,14,11/27/2023,
MECKLENBURG,11/07/2023,voter,120,120,UNA,W,HL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,212,212,UNA,B,HL,F,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,011,011,DEM,B,NL,M,Age 26 - 40,178,11/27/2023,
MECKLENBURG,11/07/2023,voter,130,130,UNA,B,NL,M,Age 26 - 40,31,11/27/2023,
MECKLENBURG,11/07/2023,voter,147,147,UNA,A,UN,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,DEM,W,NL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,UNA,B,UN,F,Age 18 - 25,52,11/27/2023,
MECKLENBURG,11/07/2023,voter,239,239,DEM,B,UN,F,Age Over 66,35,11/27/2023,
MECKLENBURG,11/07/2023,voter,232,232,DEM,U,HL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,096,096,DEM,W,UN,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,REP,U,HL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,002,002,REP,A,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,054,054,DEM,W,NL,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,028,028,UNA,W,NL,M,Age 26 - 40,98,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,DEM,W,NL,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,243,243,DEM,W,NL,M,Age 26 - 40,117,11/27/2023,
MECKLENBURG,11/07/2023,voter,024,024,UNA,B,NL,F,Age Over 66,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,141,141,DEM,W,NL,M,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,227,227,UNA,W,UN,M,Age Over 66,14,11/27/2023,
MECKLENBURG,11/07/2023,voter,108,108,DEM,B,HL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,138,138,REP,B,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,222,222,UNA,O,UN,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,065,065,DEM,M,UN,M,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,092,092,DEM,B,HL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,148,148,REP,O,NL,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,205,205,UNA,A,UN,M,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,096,096,DEM,U,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,105,105,UNA,A,NL,M,Age 18 - 25,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,DEM,B,HL,F,Age 41 - 65,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,105,105,UNA,O,HL,F,Age 26 - 40,14,11/27/2023,
MECKLENBURG,11/07/2023,voter,084,084,UNA,U,HL,F,Age 41 - 65,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,DEM,U,UN,F,Age 26 - 40,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,DEM,B,NL,U,Age 18 - 25,10,11/27/2023,
MECKLENBURG,11/07/2023,voter,227,227,DEM,W,HL,M,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,101,101,DEM,O,UN,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,020,020,DEM,B,NL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,018,018,REP,W,NL,M,Age 41 - 65,130,11/27/2023,
MECKLENBURG,11/07/2023,voter,236,236,UNA,W,UN,M,Age 26 - 40,36,11/27/2023,
MECKLENBURG,11/07/2023,voter,073,073,UNA,O,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,075,075,DEM,B,UN,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,219,219,DEM,B,UN,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,036,036,UNA,W,HL,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,105,105,DEM,O,HL,F,Age 41 - 65,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,071,071,DEM,A,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,151,151,REP,B,NL,M,Age 26 - 40,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,235,235,DEM,O,HL,M,Age 26 - 40,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,UNA,W,NL,U,Age 26 - 40,9,11/27/2023,
MECKLENBURG,11/07/2023,voter,105,105,DEM,U,UN,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,134,134,UNA,B,NL,F,Age 26 - 40,42,11/27/2023,
MECKLENBURG,11/07/2023,voter,004,004,UNA,B,NL,F,Age 26 - 40,20,11/27/2023,
MECKLENBURG,11/07/2023,voter,012,012,DEM,W,NL,F,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,231,231,UNA,A,NL,F,Age 26 - 40,15,11/27/2023,
MECKLENBURG,11/07/2023,voter,013,013,REP,W,UN,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,UNA,W,HL,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,148,148,REP,O,NL,M,Age 18 - 25,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,231,231,DEM,B,NL,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,243,243,UNA,O,HL,F,Age 18 - 25,22,11/27/2023,
MECKLENBURG,11/07/2023,voter,056,056,UNA,B,NL,M,Age Over 66,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,044,044,DEM,M,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,012,012,DEM,B,HL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,134,134,REP,W,NL,F,Age Over 66,162,11/27/2023,
MECKLENBURG,11/07/2023,voter,200,200,REP,W,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,228,228,DEM,I,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,064,064,DEM,W,UN,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,042,042,REP,A,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,145,145,DEM,A,UN,F,Age 18 - 25,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,089,089,REP,W,UN,F,Age 41 - 65,40,11/27/2023,
MECKLENBURG,11/07/2023,voter,239,239,REP,O,NL,F,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,129,129,DEM,U,HL,U,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,225,225,REP,O,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,020,020,REP,W,UN,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,205,205,DEM,B,NL,M,Age 18 - 25,67,11/27/2023,
MECKLENBURG,11/07/2023,voter,113,113,UNA,B,NL,M,Age Over 66,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,210,210,DEM,A,UN,M,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,218,218,DEM,B,NL,M,Age 26 - 40,14,11/27/2023,
MECKLENBURG,11/07/2023,voter,032,032,REP,W,NL,U,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,004,004,REP,W,NL,U,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,209,209,REP,U,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,120,120,REP,B,NL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,141,141,REP,W,NL,U,Age 18 - 25,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,145,145,UNA,M,UN,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,009,009,NLB,A,NL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,047,047,DEM,M,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,061,061,UNA,A,UN,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,239,239,REP,A,NL,F,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,111,111,DEM,W,UN,M,Age 41 - 65,13,11/27/2023,
MECKLENBURG,11/07/2023,voter,080,080,DEM,W,HL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,UNA,U,UN,F,Age Over 66,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,209,209,REP,W,UN,M,Age 18 - 25,25,11/27/2023,
MECKLENBURG,11/07/2023,voter,226,226,DEM,A,UN,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,093,093,UNA,W,NL,F,Age 18 - 25,26,11/27/2023,
MECKLENBURG,11/07/2023,voter,061,061,DEM,W,UN,M,Age 26 - 40,17,11/27/2023,
MECKLENBURG,11/07/2023,voter,105,105,DEM,B,NL,F,Age 41 - 65,293,11/27/2023,
MECKLENBURG,11/07/2023,voter,024,024,DEM,M,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,141,141,REP,A,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,118,118,REP,O,NL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,UNA,W,NL,M,Age 18 - 25,81,11/27/2023,
MECKLENBURG,11/07/2023,voter,092,092,REP,W,UN,F,Age 18 - 25,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,068,068,REP,B,NL,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,093,093,UNA,U,UN,U,Age 26 - 40,19,11/27/2023,
MECKLENBURG,11/07/2023,voter,094,094,REP,W,UN,M,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,031,031,REP,W,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,100,100,LIB,W,UN,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,094,094,DEM,M,NL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,078.1,078.1,UNA,U,HL,M,Age 18 - 25,9,11/27/2023,
MECKLENBURG,11/07/2023,voter,078.1,078.1,UNA,W,HL,M,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,116,116,DEM,B,UN,F,Age 26 - 40,24,11/27/2023,
MECKLENBURG,11/07/2023,voter,099,099,DEM,B,UN,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,019,019,DEM,W,NL,F,Age 41 - 65,91,11/27/2023,
MECKLENBURG,11/07/2023,voter,036,036,REP,B,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,120,120,UNA,U,HL,M,Age 26 - 40,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,DEM,B,UN,U,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,102,102,UNA,M,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,078.1,078.1,REP,U,UN,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,128,128,UNA,W,UN,U,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,099,099,DEM,W,UN,M,Age 26 - 40,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,123,123,UNA,M,UN,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,122,122,DEM,B,NL,M,Age 26 - 40,112,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,REP,O,HL,M,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,234,234,DEM,O,HL,M,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,056,056,UNA,A,UN,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,UNA,U,UN,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,134,134,UNA,W,HL,F,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,085,085,DEM,W,UN,M,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,039,039,DEM,O,HL,F,Age 18 - 25,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,100,100,UNA,W,UN,F,Age 41 - 65,25,11/27/2023,
MECKLENBURG,11/07/2023,voter,238.1,238.1,REP,M,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,090,090,DEM,O,HL,F,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,234,234,REP,O,HL,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,042,042,UNA,O,HL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,088,088,UNA,W,UN,M,Age 41 - 65,22,11/27/2023,
MECKLENBURG,11/07/2023,voter,136,136,REP,W,NL,F,Age 41 - 65,151,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,UNA,U,HL,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,054,054,REP,B,UN,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,121,121,DEM,W,NL,M,Age Over 66,72,11/27/2023,
MECKLENBURG,11/07/2023,voter,241,241,REP,O,NL,M,Age 26 - 40,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,076,076,DEM,W,NL,M,Age 41 - 65,82,11/27/2023,
MECKLENBURG,11/07/2023,voter,132,132,UNA,B,NL,U,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,070,070,UNA,W,NL,F,Age Over 66,90,11/27/2023,
MECKLENBURG,11/07/2023,voter,239,239,REP,M,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,237,237,UNA,A,NL,U,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,117,117,UNA,O,NL,M,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,138,138,UNA,W,UN,U,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,134,134,REP,W,UN,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,022,022,UNA,O,UN,F,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,085,085,UNA,A,NL,F,Age Over 66,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,057,057,REP,W,UN,M,Age Over 66,15,11/27/2023,
MECKLENBURG,11/07/2023,voter,113,113,UNA,A,NL,M,Age 41 - 65,11,11/27/2023,
MECKLENBURG,11/07/2023,voter,229,229,DEM,M,UN,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,022,022,UNA,B,HL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,057,057,REP,W,NL,M,Age 18 - 25,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,033,033,UNA,W,NL,M,Age Over 66,19,11/27/2023,
MECKLENBURG,11/07/2023,voter,222,222,LIB,W,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,084,084,DEM,A,UN,F,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,221,221,UNA,I,NL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,242,242,DEM,W,UN,M,Age Over 66,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,212,212,UNA,A,UN,M,Age 18 - 25,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,134,134,DEM,O,HL,M,Age Over 66,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,241,241,UNA,I,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,116,116,DEM,U,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,202,202,REP,O,HL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,202,202,LIB,A,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,213,213,UNA,W,NL,F,Age 41 - 65,37,11/27/2023,
MECKLENBURG,11/07/2023,voter,218,218,UNA,W,HL,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,071,071,DEM,W,UN,F,Age 26 - 40,17,11/27/2023,
MECKLENBURG,11/07/2023,voter,082,082,UNA,O,NL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,DEM,B,UN,M,Age 41 - 65,38,11/27/2023,
MECKLENBURG,11/07/2023,voter,018,018,REP,U,UN,U,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,212,212,DEM,B,NL,U,Age 26 - 40,24,11/27/2023,
MECKLENBURG,11/07/2023,voter,146,146,DEM,M,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,098,098,REP,A,UN,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,117,117,UNA,M,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,204.1,204.1,UNA,W,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,REP,B,NL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,UNA,B,UN,F,Age 18 - 25,21,11/27/2023,
MECKLENBURG,11/07/2023,voter,217,217,REP,W,UN,M,Age 41 - 65,14,11/27/2023,
MECKLENBURG,11/07/2023,voter,108,108,DEM,B,NL,F,Age 41 - 65,182,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,REP,W,NL,F,Age 26 - 40,88,11/27/2023,
MECKLENBURG,11/07/2023,voter,104,104,DEM,A,NL,F,Age 26 - 40,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,028,028,UNA,B,UN,F,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,234,234,REP,O,HL,M,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,027,027,DEM,A,NL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,107.1,107.1,UNA,I,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,029,029,UNA,O,HL,M,Age 18 - 25,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,220,220,UNA,O,HL,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,212,212,UNA,W,NL,F,Age Over 66,52,11/27/2023,
MECKLENBURG,11/07/2023,voter,113,113,REP,W,NL,F,Age 18 - 25,37,11/27/2023,
MECKLENBURG,11/07/2023,voter,074,074,LIB,W,UN,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,134,134,UNA,O,HL,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,015,015,DEM,O,NL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,241,241,UNA,B,UN,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,059,059,LIB,B,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,043,043,DEM,B,HL,F,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,240,240,LIB,U,UN,U,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,239,239,DEM,U,UN,U,Age 18 - 25,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,095,095,LIB,B,NL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,213,213,LIB,U,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,229,229,UNA,W,HL,M,Age 26 - 40,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,032,032,REP,W,HL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,003,003,DEM,I,UN,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,040,040,DEM,B,NL,F,Age 18 - 25,57,11/27/2023,
MECKLENBURG,11/07/2023,voter,079,079,REP,A,NL,M,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,233,233,REP,B,NL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,049,049,REP,W,NL,U,Age 26 - 40,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,074,074,UNA,M,NL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,132,132,UNA,A,UN,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,075,075,DEM,O,HL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,044,044,UNA,W,UN,F,Age 26 - 40,18,11/27/2023,
MECKLENBURG,11/07/2023,voter,022,022,DEM,M,NL,M,Age 26 - 40,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,237,237,UNA,O,NL,M,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,229,229,DEM,O,HL,U,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,060,060,UNA,U,HL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,107.1,107.1,DEM,W,NL,F,Age Over 66,19,11/27/2023,
MECKLENBURG,11/07/2023,voter,151,151,UNA,W,NL,U,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,011,011,DEM,O,HL,M,Age 41 - 65,11,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,UNA,W,NL,F,Age Over 66,51,11/27/2023,
MECKLENBURG,11/07/2023,voter,204.1,204.1,LIB,O,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,235,235,DEM,W,UN,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,053,053,DEM,B,UN,F,Age Over 66,44,11/27/2023,
MECKLENBURG,11/07/2023,voter,137,137,DEM,U,UN,U,Age 41 - 65,28,11/27/2023,
MECKLENBURG,11/07/2023,voter,100,100,UNA,B,NL,F,Age 18 - 25,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,082,082,UNA,W,UN,M,Age 18 - 25,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,089,089,REP,W,UN,M,Age 18 - 25,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,122,122,DEM,A,NL,M,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,079,079,LIB,O,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,011,011,UNA,A,NL,F,Age 18 - 25,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,098,098,UNA,W,NL,F,Age 41 - 65,28,11/27/2023,
MECKLENBURG,11/07/2023,voter,241,241,DEM,O,HL,M,Age Over 66,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,098,098,DEM,O,NL,U,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,029,029,DEM,O,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,073,073,DEM,O,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,084,084,REP,O,HL,M,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,118,118,UNA,W,UN,F,Age Over 66,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,220,220,UNA,W,NL,U,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,128,128,DEM,B,HL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,079,079,DEM,W,NL,F,Age 41 - 65,28,11/27/2023,
MECKLENBURG,11/07/2023,voter,200,200,UNA,U,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,147,147,DEM,U,UN,U,Age Over 66,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,071,071,UNA,U,NL,M,Age 18 - 25,1,11/27/2023,
