ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Melissa Calloway,Gidget Kidd,Todd Dulaney,Ryan Patton,Gwen Williams",2.0,5.0,9.0,4.0,14.0,1.0,4.0,4.0,5.0,10.0,2.0,4.0,7.0,2.0,3.0,4.0,6.0,2.0,1.0,6.0,3.0,2.0,5.0,8.0,4.0,3.0,11.0,1.0,2.0,6.0,10.0,3.0,10.0,4.0,6.0,1.0,4.0,1.0,2.0,9.0,2.0,6.0,4.0,0.0,10.0,1.0,8.0,8.0,0.0,9.0,3.0,7.0,1.0,4.0,5.0,3.0,7.0,7.0,5.0,4.0,6.0,3.0,2.0,1.0,4.0,9.0,4.0,1.0,3.0,5.0,3.0,5.0,7.0,9.0,1.0,6.0,4.0,1.0,1.0,9.0,3.0,0.0,2.0,1.0,6.0,6.0,4.0,2.0,3.0,1.0,3.0,10.0,4.0,5.0,3.0,6.0,2.0,0.0,1.0,3.0
"Melissa Calloway,Gwen Williams,Gidget Kidd,Ryan Patton,Todd Dulaney",8.0,7.0,2.0,6.0,9.0,3.0,9.0,10.0,5.0,7.0,7.0,1.0,4.0,6.0,4.0,9.0,6.0,10.0,1.0,4.0,11.0,6.0,7.0,4.0,6.0,4.0,1.0,5.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,6.0,12.0,8.0,7.0,7.0,9.0,7.0,4.0,6.0,4.0,17.0,5.0,2.0,11.0,2.0,2.0,5.0,11.0,9.0,4.0,10.0,3.0,9.0,1.0,7.0,3.0,6.0,8.0,7.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,10.0,3.0,1.0,11.0,8.0,5.0,6.0,9.0,11.0,4.0,6.0,6.0,7.0,13.0,7.0,8.0,13.0,5.0,9.0,0.0,9.0,6.0,6.0,5.0,6.0,3.0,3.0,3.0,12.0
"Melissa Calloway,Gwen Williams,Gidget Kidd,Todd Dulaney,Ryan Patton",3.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,7.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,2.0,3.0,2.0,4.0,7.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0
"Melissa Calloway,Gwen Williams,Ryan Patton,Todd Dulaney,Gidget Kidd",2.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,0.0,8.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0
"Melissa Calloway,Gwen Williams,Ryan Patton,Gidget Kidd,Todd Dulaney",10.0,8.0,0.0,6.0,5.0,15.0,0.0,14.0,4.0,3.0,10.0,3.0,4.0,9.0,6.0,9.0,5.0,12.0,6.0,6.0,7.0,7.0,5.0,2.0,7.0,4.0,1.0,7.0,2.0,8.0,2.0,11.0,4.0,11.0,1.0,7.0,11.0,11.0,5.0,13.0,13.0,10.0,8.0,5.0,2.0,8.0,6.0,8.0,4.0,4.0,7.0,7.0,10.0,12.0,8.0,5.0,8.0,10.0,3.0,7.0,1.0,9.0,6.0,3.0,10.0,3.0,7.0,13.0,6.0,2.0,12.0,1.0,5.0,4.0,8.0,3.0,3.0,13.0,6.0,5.0,10.0,9.0,6.0,7.0,7.0,12.0,4.0,3.0,7.0,8.0,0.0,5.0,4.0,1.0,5.0,11.0,7.0,6.0,7.0,11.0
"Melissa Calloway,Gwen Williams,Todd Dulaney,Ryan Patton,Gidget Kidd",3.0,2.0,6.0,2.0,1.0,1.0,3.0,5.0,3.0,7.0,5.0,1.0,0.0,5.0,2.0,1.0,4.0,5.0,12.0,4.0,4.0,7.0,2.0,2.0,8.0,1.0,9.0,8.0,4.0,6.0,2.0,10.0,7.0,7.0,2.0,1.0,7.0,3.0,4.0,4.0,5.0,9.0,13.0,10.0,0.0,2.0,7.0,2.0,3.0,5.0,2.0,4.0,2.0,7.0,5.0,3.0,5.0,5.0,6.0,2.0,6.0,5.0,7.0,5.0,12.0,1.0,12.0,4.0,2.0,5.0,17.0,1.0,1.0,6.0,6.0,3.0,2.0,3.0,5.0,0.0,6.0,2.0,4.0,4.0,6.0,7.0,3.0,1.0,6.0,0.0,1.0,2.0,5.0,4.0,7.0,12.0,3.0,6.0,1.0,12.0
"Melissa Calloway,Gwen Williams,Todd Dulaney,Gidget Kidd,Ryan Patton",9.0,2.0,12.0,3.0,4.0,3.0,10.0,4.0,7.0,2.0,2.0,0.0,7.0,3.0,3.0,10.0,2.0,9.0,3.0,3.0,5.0,5.0,2.0,6.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,4.0,5.0,6.0,6.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,5.0,10.0,9.0,0.0,4.0,4.0,0.0,3.0,1.0,7.0,6.0,5.0,9.0,3.0,3.0,1.0,4.0,2.0,10.0,4.0,3.0,7.0,3.0,2.0,1.0,4.0,0.0,2.0,4.0,1.0,10.0,5.0,2.0,2.0,3.0,7.0,4.0,2.0,1.0,3.0,2.0,6.0,6.0,14.0,4.0,5.0,4.0,3.0,1.0,7.0,6.0,1.0,5.0,4.0,2.0,10.0
"Melissa Calloway,Todd Dulaney,Gidget Kidd,Gwen Williams,Ryan Patton",2.0,0.0,7.0,0.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,6.0,6.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0
"Melissa Calloway,Todd Dulaney,Gidget Kidd,Ryan Patton,Gwen Williams",4.0,4.0,12.0,1.0,2.0,1.0,0.0,3.0,4.0,3.0,6.0,5.0,10.0,3.0,4.0,3.0,5.0,4.0,0.0,3.0,1.0,4.0,4.0,7.0,1.0,7.0,8.0,9.0,8.0,6.0,10.0,4.0,15.0,2.0,7.0,5.0,1.0,4.0,7.0,6.0,2.0,10.0,3.0,2.0,7.0,2.0,9.0,2.0,2.0,8.0,4.0,6.0,1.0,3.0,9.0,3.0,1.0,2.0,8.0,8.0,3.0,4.0,6.0,1.0,6.0,6.0,5.0,4.0,3.0,6.0,4.0,8.0,3.0,11.0,5.0,8.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,4.0,3.0,12.0,6.0,4.0,7.0,4.0,6.0,1.0,6.0,2.0,0.0
"Melissa Calloway,Todd Dulaney,Ryan Patton,Gidget Kidd,Gwen Williams",3.0,2.0,6.0,5.0,9.0,4.0,0.0,5.0,2.0,6.0,4.0,6.0,8.0,3.0,5.0,4.0,9.0,3.0,1.0,3.0,5.0,8.0,4.0,10.0,3.0,0.0,12.0,7.0,2.0,7.0,11.0,4.0,12.0,7.0,9.0,1.0,4.0,2.0,10.0,4.0,2.0,6.0,3.0,3.0,14.0,0.0,13.0,8.0,1.0,17.0,4.0,8.0,1.0,3.0,4.0,7.0,3.0,3.0,7.0,7.0,8.0,2.0,3.0,3.0,5.0,4.0,11.0,4.0,4.0,6.0,1.0,2.0,2.0,13.0,4.0,6.0,1.0,3.0,0.0,2.0,3.0,0.0,5.0,2.0,4.0,1.0,2.0,4.0,8.0,2.0,7.0,3.0,5.0,2.0,5.0,7.0,5.0,4.0,4.0,0.0
"Melissa Calloway,Todd Dulaney,Gwen Williams,Ryan Patton,Gidget Kidd",2.0,5.0,2.0,2.0,3.0,1.0,5.0,4.0,1.0,1.0,10.0,5.0,1.0,1.0,2.0,1.0,7.0,2.0,7.0,3.0,0.0,2.0,1.0,2.0,4.0,0.0,7.0,5.0,5.0,8.0,5.0,0.0,2.0,6.0,3.0,1.0,3.0,5.0,4.0,3.0,8.0,18.0,10.0,2.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,3.0,1.0,7.0,5.0,2.0,8.0,3.0,1.0,9.0,4.0,4.0,3.0,2.0,3.0,6.0,0.0,1.0,5.0,2.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,14.0,7.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0
"Melissa Calloway,Todd Dulaney,Gwen Williams,Gidget Kidd,Ryan Patton",1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,0.0,4.0,8.0,4.0,3.0,3.0,6.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,5.0,7.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,0.0,4.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,5.0,0.0,9.0,5.0,1.0,3.0,8.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,10.0,3.0,0.0,4.0,10.0,3.0,0.0,0.0,5.0,12.0,2.0,1.0,5.0,4.0,1.0,10.0,4.0,2.0,6.0,5.0,0.0,2.0,2.0,1.0,7.0
"Gidget Kidd,Ryan Patton,Melissa Calloway,Gwen Williams,Todd Dulaney",63.0,42.0,12.0,69.0,26.0,84.0,71.0,58.0,60.0,79.0,60.0,20.0,31.0,51.0,47.0,64.0,54.0,62.0,84.0,44.0,46.0,34.0,55.0,18.0,56.0,98.0,4.0,48.0,49.0,44.0,4.0,50.0,15.0,56.0,11.0,75.0,72.0,60.0,34.0,42.0,73.0,77.0,43.0,82.0,9.0,84.0,14.0,51.0,64.0,14.0,45.0,52.0,91.0,56.0,46.0,51.0,39.0,74.0,27.0,62.0,27.0,71.0,84.0,103.0,42.0,68.0,25.0,48.0,67.0,36.0,51.0,57.0,46.0,16.0,75.0,29.0,74.0,60.0,58.0,56.0,57.0,116.0,61.0,100.0,65.0,74.0,64.0,69.0,49.0,71.0,12.0,23.0,65.0,80.0,62.0,68.0,57.0,81.0,75.0,96.0
"Gidget Kidd,Ryan Patton,Melissa Calloway,Todd Dulaney,Gwen Williams",21.0,66.0,93.0,28.0,35.0,27.0,26.0,15.0,36.0,25.0,23.0,82.0,44.0,19.0,53.0,19.0,42.0,31.0,10.0,26.0,30.0,47.0,28.0,68.0,44.0,30.0,87.0,32.0,53.0,29.0,89.0,41.0,75.0,52.0,108.0,29.0,21.0,27.0,43.0,38.0,11.0,49.0,34.0,19.0,74.0,10.0,59.0,48.0,20.0,61.0,34.0,60.0,7.0,29.0,60.0,33.0,63.0,16.0,79.0,31.0,70.0,11.0,29.0,22.0,79.0,42.0,46.0,25.0,38.0,50.0,29.0,25.0,25.0,95.0,21.0,39.0,35.0,25.0,27.0,40.0,26.0,3.0,35.0,12.0,20.0,22.0,43.0,22.0,33.0,45.0,76.0,58.0,54.0,25.0,52.0,35.0,22.0,55.0,26.0,21.0
"Gidget Kidd,Ryan Patton,Gwen Williams,Melissa Calloway,Todd Dulaney",6.0,8.0,1.0,11.0,4.0,9.0,8.0,9.0,6.0,3.0,9.0,2.0,2.0,9.0,6.0,7.0,4.0,4.0,8.0,5.0,7.0,4.0,8.0,4.0,9.0,10.0,1.0,3.0,7.0,3.0,5.0,7.0,1.0,2.0,2.0,8.0,12.0,10.0,4.0,5.0,11.0,7.0,6.0,6.0,4.0,8.0,3.0,10.0,3.0,3.0,5.0,12.0,14.0,4.0,14.0,8.0,5.0,6.0,3.0,3.0,4.0,13.0,8.0,11.0,2.0,11.0,2.0,4.0,8.0,6.0,9.0,12.0,3.0,6.0,12.0,2.0,2.0,9.0,8.0,5.0,5.0,19.0,9.0,8.0,5.0,12.0,7.0,11.0,3.0,3.0,2.0,3.0,6.0,15.0,7.0,7.0,5.0,10.0,7.0,5.0
"Gidget Kidd,Ryan Patton,Gwen Williams,Todd Dulaney,Melissa Calloway",1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,2.0
"Gidget Kidd,Ryan Patton,Todd Dulaney,Melissa Calloway,Gwen Williams",1.0,4.0,9.0,6.0,7.0,4.0,9.0,3.0,4.0,1.0,4.0,10.0,6.0,4.0,7.0,5.0,6.0,5.0,1.0,1.0,8.0,3.0,2.0,5.0,5.0,5.0,11.0,2.0,6.0,3.0,11.0,5.0,7.0,5.0,10.0,3.0,4.0,2.0,4.0,2.0,2.0,6.0,4.0,2.0,9.0,1.0,3.0,5.0,3.0,7.0,8.0,6.0,1.0,3.0,3.0,0.0,8.0,3.0,13.0,4.0,8.0,2.0,8.0,6.0,10.0,4.0,7.0,3.0,5.0,3.0,3.0,3.0,4.0,10.0,0.0,9.0,5.0,5.0,5.0,6.0,2.0,2.0,5.0,1.0,3.0,8.0,3.0,3.0,2.0,5.0,2.0,2.0,6.0,2.0,6.0,5.0,3.0,3.0,4.0,3.0
"Gidget Kidd,Melissa Calloway,Ryan Patton,Gwen Williams,Todd Dulaney",72.0,43.0,14.0,54.0,45.0,44.0,61.0,69.0,43.0,74.0,71.0,17.0,35.0,59.0,29.0,78.0,45.0,46.0,88.0,59.0,53.0,35.0,74.0,16.0,43.0,59.0,9.0,45.0,36.0,34.0,18.0,33.0,16.0,30.0,3.0,81.0,77.0,73.0,25.0,46.0,78.0,44.0,52.0,84.0,10.0,79.0,33.0,30.0,47.0,7.0,34.0,48.0,88.0,56.0,38.0,48.0,47.0,82.0,12.0,59.0,26.0,68.0,73.0,96.0,29.0,52.0,38.0,61.0,40.0,31.0,47.0,83.0,48.0,17.0,88.0,37.0,53.0,74.0,50.0,71.0,51.0,76.0,43.0,66.0,95.0,84.0,61.0,81.0,38.0,65.0,9.0,38.0,47.0,83.0,43.0,62.0,61.0,65.0,75.0,52.0
