ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Marlon Lee,Andy Moore",559.0,530.0,544.0,531.0,565.0,540.0,537.0,544.0,538.0,534.0,512.0,545.0,550.0,561.0,538.0,556.0,553.0,564.0,538.0,544.0,526.0,540.0,532.0,547.0,533.0,555.0,551.0,553.0,554.0,545.0,562.0,532.0,529.0,546.0,528.0,508.0,543.0,518.0,537.0,529.0,564.0,549.0,518.0,529.0,524.0,538.0,572.0,530.0,560.0,540.0,538.0,552.0,556.0,547.0,506.0,534.0,545.0,529.0,541.0,523.0,558.0,559.0,540.0,567.0,521.0,534.0,537.0,533.0,576.0,533.0,524.0,556.0,549.0,513.0,537.0,499.0,559.0,595.0,517.0,532.0,552.0,525.0,534.0,533.0,577.0,516.0,538.0,538.0,525.0,538.0,562.0,547.0,540.0,569.0,539.0,547.0,540.0,527.0,542.0,549.0
"Andy Moore,Marlon Lee",441.0,470.0,456.0,469.0,435.0,460.0,463.0,456.0,462.0,466.0,488.0,455.0,450.0,439.0,462.0,444.0,447.0,436.0,462.0,456.0,474.0,460.0,468.0,453.0,467.0,445.0,449.0,447.0,446.0,455.0,438.0,468.0,471.0,454.0,472.0,492.0,457.0,482.0,463.0,471.0,436.0,451.0,482.0,471.0,476.0,462.0,428.0,470.0,440.0,460.0,462.0,448.0,444.0,453.0,494.0,466.0,455.0,471.0,459.0,477.0,442.0,441.0,460.0,433.0,479.0,466.0,463.0,467.0,424.0,467.0,476.0,444.0,451.0,487.0,463.0,501.0,441.0,405.0,483.0,468.0,448.0,475.0,466.0,467.0,423.0,484.0,462.0,462.0,475.0,462.0,438.0,453.0,460.0,431.0,461.0,453.0,460.0,473.0,458.0,451.0
