county_id,county,election_dt,result_type_lbl,result_type_desc,contest_id,contest_title,contest_party_lbl,contest_vote_for,precinct_code,precinct_name,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,vote_ct
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2535,Charles Swiers,NON,1,ELECTION DAY,V,Election Day,146
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2535,Charles Swiers,NON,2,ONE-STOP,O,Absentee: One-Stop,174
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2535,Charles Swiers,NON,3,MAIL,M,Absentee: By-Mail,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2535,Charles Swiers,NON,4,PROVISIONAL,P,Provisional,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2535,Charles Swiers,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2533,Eddie Burks,NON,1,ELECTION DAY,V,Election Day,138
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2533,Eddie Burks,NON,2,ONE-STOP,O,Absentee: One-Stop,167
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2533,Eddie Burks,NON,3,MAIL,M,Absentee: By-Mail,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2533,Eddie Burks,NON,4,PROVISIONAL,P,Provisional,3
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2533,Eddie Burks,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2536,Harry Okeke,NON,1,ELECTION DAY,V,Election Day,66
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2536,Harry Okeke,NON,2,ONE-STOP,O,Absentee: One-Stop,49
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2536,Harry Okeke,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2536,Harry Okeke,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2536,Harry Okeke,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2534,Jane Hughes Redding,NON,1,ELECTION DAY,V,Election Day,134
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2534,Jane Hughes Redding,NON,2,ONE-STOP,O,Absentee: One-Stop,144
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2534,Jane Hughes Redding,NON,3,MAIL,M,Absentee: By-Mail,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2534,Jane Hughes Redding,NON,4,PROVISIONAL,P,Provisional,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2534,Jane Hughes Redding,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2537,Joey Trogdon,NON,1,ELECTION DAY,V,Election Day,171
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2537,Joey Trogdon,NON,2,ONE-STOP,O,Absentee: One-Stop,165
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2537,Joey Trogdon,NON,3,MAIL,M,Absentee: By-Mail,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2537,Joey Trogdon,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,2537,Joey Trogdon,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,6
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,160
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,133
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,1
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,4
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,2
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,AW,ASHEBORO WEST,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2535,Charles Swiers,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2535,Charles Swiers,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2535,Charles Swiers,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2535,Charles Swiers,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2535,Charles Swiers,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2533,Eddie Burks,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2533,Eddie Burks,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2533,Eddie Burks,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2533,Eddie Burks,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2533,Eddie Burks,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2536,Harry Okeke,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2536,Harry Okeke,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2536,Harry Okeke,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2536,Harry Okeke,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2536,Harry Okeke,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2534,Jane Hughes Redding,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2534,Jane Hughes Redding,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2534,Jane Hughes Redding,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2534,Jane Hughes Redding,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2534,Jane Hughes Redding,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2537,Joey Trogdon,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2537,Joey Trogdon,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2537,Joey Trogdon,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2537,Joey Trogdon,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,2537,Joey Trogdon,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,BC,BACK CREEK,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2535,Charles Swiers,NON,1,ELECTION DAY,V,Election Day,5
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2535,Charles Swiers,NON,2,ONE-STOP,O,Absentee: One-Stop,8
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2535,Charles Swiers,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2535,Charles Swiers,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2535,Charles Swiers,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2533,Eddie Burks,NON,1,ELECTION DAY,V,Election Day,7
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2533,Eddie Burks,NON,2,ONE-STOP,O,Absentee: One-Stop,12
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2533,Eddie Burks,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2533,Eddie Burks,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2533,Eddie Burks,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2536,Harry Okeke,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2536,Harry Okeke,NON,2,ONE-STOP,O,Absentee: One-Stop,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2536,Harry Okeke,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2536,Harry Okeke,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2536,Harry Okeke,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2534,Jane Hughes Redding,NON,1,ELECTION DAY,V,Election Day,3
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2534,Jane Hughes Redding,NON,2,ONE-STOP,O,Absentee: One-Stop,10
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2534,Jane Hughes Redding,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2534,Jane Hughes Redding,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2534,Jane Hughes Redding,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2537,Joey Trogdon,NON,1,ELECTION DAY,V,Election Day,7
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2537,Joey Trogdon,NON,2,ONE-STOP,O,Absentee: One-Stop,10
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2537,Joey Trogdon,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2537,Joey Trogdon,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,2537,Joey Trogdon,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,2
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,10
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2535,Charles Swiers,NON,1,ELECTION DAY,V,Election Day,5
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2535,Charles Swiers,NON,2,ONE-STOP,O,Absentee: One-Stop,9
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2535,Charles Swiers,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2535,Charles Swiers,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2535,Charles Swiers,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2533,Eddie Burks,NON,1,ELECTION DAY,V,Election Day,11
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2533,Eddie Burks,NON,2,ONE-STOP,O,Absentee: One-Stop,10
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2533,Eddie Burks,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2533,Eddie Burks,NON,4,PROVISIONAL,P,Provisional,0
