ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Gwen Williams,Todd Dulaney,Ryan Patton,Melissa Calloway,Gidget Kidd",3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0
"Gwen Williams,Todd Dulaney,Ryan Patton,Gidget Kidd,Melissa Calloway",3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
"Gwen Williams,Gidget Kidd,Melissa Calloway,Todd Dulaney,Ryan Patton",39.0,16.0,55.0,31.0,20.0,56.0,30.0,39.0,36.0,37.0,16.0,36.0,76.0,60.0,58.0,39.0,40.0,58.0,39.0,28.0,19.0,18.0,17.0,46.0,15.0,35.0,49.0,25.0,44.0,38.0,22.0,40.0,27.0,36.0,41.0,26.0,33.0,42.0,40.0,21.0,36.0,19.0,57.0,21.0,59.0,24.0,42.0,35.0,41.0,59.0,35.0,42.0,31.0,39.0,47.0,16.0,48.0,24.0,28.0,43.0,12.0,21.0,40.0,37.0,35.0,38.0,23.0,14.0,61.0,45.0,70.0,20.0,30.0,37.0,35.0,13.0,68.0,38.0,30.0,36.0,20.0,27.0,18.0,27.0,63.0,33.0,37.0,64.0,42.0,48.0,17.0,28.0,31.0,45.0,72.0,40.0,47.0,50.0,14.0,60.0
"Gwen Williams,Gidget Kidd,Melissa Calloway,Ryan Patton,Todd Dulaney",16.0,5.0,22.0,11.0,6.0,21.0,16.0,9.0,8.0,35.0,10.0,12.0,22.0,23.0,16.0,11.0,20.0,20.0,19.0,12.0,10.0,6.0,6.0,27.0,6.0,18.0,10.0,9.0,20.0,18.0,14.0,10.0,8.0,11.0,12.0,15.0,14.0,19.0,17.0,8.0,14.0,8.0,20.0,4.0,21.0,11.0,13.0,11.0,10.0,26.0,12.0,6.0,17.0,14.0,19.0,7.0,17.0,14.0,13.0,16.0,6.0,12.0,21.0,20.0,16.0,12.0,15.0,12.0,19.0,15.0,18.0,4.0,10.0,18.0,11.0,5.0,21.0,14.0,17.0,13.0,9.0,17.0,4.0,9.0,30.0,10.0,18.0,29.0,18.0,18.0,5.0,16.0,13.0,14.0,20.0,14.0,19.0,8.0,3.0,19.0
"Gwen Williams,Gidget Kidd,Todd Dulaney,Melissa Calloway,Ryan Patton",8.0,3.0,13.0,23.0,4.0,11.0,9.0,9.0,4.0,7.0,8.0,6.0,5.0,13.0,6.0,6.0,11.0,20.0,8.0,9.0,6.0,6.0,2.0,7.0,4.0,4.0,18.0,16.0,8.0,9.0,11.0,5.0,12.0,5.0,17.0,5.0,16.0,12.0,11.0,16.0,17.0,5.0,13.0,6.0,17.0,11.0,13.0,9.0,10.0,18.0,8.0,19.0,1.0,4.0,2.0,10.0,14.0,9.0,7.0,23.0,7.0,14.0,2.0,16.0,16.0,6.0,10.0,8.0,12.0,9.0,5.0,15.0,4.0,8.0,10.0,12.0,3.0,11.0,14.0,4.0,2.0,4.0,6.0,14.0,10.0,11.0,4.0,20.0,3.0,4.0,4.0,9.0,17.0,18.0,9.0,16.0,19.0,9.0,7.0,15.0
"Gwen Williams,Gidget Kidd,Todd Dulaney,Ryan Patton,Melissa Calloway",4.0,2.0,5.0,8.0,1.0,11.0,9.0,0.0,2.0,9.0,2.0,3.0,0.0,7.0,4.0,3.0,7.0,10.0,3.0,4.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,1.0,7.0,3.0,5.0,0.0,6.0,1.0,1.0,4.0,5.0,2.0,4.0,9.0,5.0,7.0,4.0,7.0,0.0,2.0,0.0,3.0,4.0,5.0,3.0,7.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,7.0,3.0,2.0,0.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0,9.0,1.0,2.0,2.0,7.0,7.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,9.0
"Gwen Williams,Gidget Kidd,Ryan Patton,Todd Dulaney,Melissa Calloway",1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
"Gwen Williams,Gidget Kidd,Ryan Patton,Melissa Calloway,Todd Dulaney",5.0,4.0,8.0,5.0,5.0,12.0,5.0,7.0,2.0,5.0,8.0,2.0,12.0,7.0,11.0,7.0,3.0,8.0,6.0,2.0,3.0,2.0,2.0,6.0,4.0,8.0,6.0,10.0,8.0,3.0,8.0,5.0,2.0,4.0,7.0,7.0,4.0,6.0,7.0,5.0,8.0,4.0,10.0,1.0,10.0,2.0,3.0,6.0,5.0,4.0,7.0,4.0,2.0,8.0,5.0,1.0,0.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,9.0,3.0,1.0,3.0,4.0,6.0,12.0,2.0,6.0,5.0,5.0,0.0,8.0,3.0,6.0,5.0,5.0,2.0,3.0,2.0,8.0,3.0,7.0,8.0,9.0,10.0,1.0,2.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,5.0
"Gwen Williams,Ryan Patton,Gidget Kidd,Todd Dulaney,Melissa Calloway",1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Gwen Williams,Ryan Patton,Gidget Kidd,Melissa Calloway,Todd Dulaney",1.0,3.0,5.0,3.0,1.0,0.0,2.0,4.0,1.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,7.0,2.0,4.0,3.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
"Gwen Williams,Ryan Patton,Melissa Calloway,Todd Dulaney,Gidget Kidd",2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0
"Gwen Williams,Ryan Patton,Melissa Calloway,Gidget Kidd,Todd Dulaney",1.0,2.0,1.0,0.0,0.0,1.0,3.0,9.0,3.0,2.0,2.0,4.0,2.0,3.0,6.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,7.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,7.0,0.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,6.0,3.0,3.0,1.0,1.0,3.0
"Gidget Kidd,Melissa Calloway,Gwen Williams,Todd Dulaney,Ryan Patton",48.0,79.0,93.0,53.0,96.0,69.0,59.0,123.0,127.0,78.0,128.0,59.0,106.0,61.0,108.0,96.0,115.0,76.0,95.0,86.0,58.0,49.0,152.0,96.0,84.0,96.0,66.0,52.0,84.0,91.0,54.0,104.0,42.0,96.0,68.0,86.0,63.0,78.0,49.0,97.0,80.0,90.0,87.0,58.0,97.0,68.0,62.0,81.0,75.0,86.0,80.0,65.0,154.0,109.0,115.0,80.0,57.0,63.0,58.0,62.0,51.0,65.0,130.0,76.0,73.0,96.0,65.0,101.0,69.0,57.0,95.0,55.0,77.0,82.0,80.0,53.0,103.0,58.0,51.0,92.0,81.0,104.0,117.0,64.0,94.0,79.0,92.0,77.0,130.0,151.0,59.0,58.0,44.0,88.0,106.0,93.0,96.0,78.0,51.0,49.0
"Gidget Kidd,Melissa Calloway,Gwen Williams,Ryan Patton,Todd Dulaney",11.0,23.0,36.0,25.0,44.0,31.0,28.0,46.0,38.0,19.0,55.0,31.0,34.0,25.0,40.0,26.0,46.0,28.0,32.0,27.0,17.0,20.0,55.0,42.0,23.0,34.0,31.0,19.0,39.0,33.0,36.0,40.0,22.0,49.0,27.0,36.0,22.0,36.0,31.0,26.0,33.0,18.0,38.0,27.0,38.0,20.0,22.0,33.0,30.0,36.0,35.0,19.0,50.0,42.0,33.0,37.0,24.0,25.0,29.0,24.0,17.0,29.0,46.0,24.0,32.0,28.0,23.0,30.0,25.0,22.0,42.0,17.0,21.0,28.0,40.0,19.0,43.0,22.0,22.0,42.0,22.0,49.0,48.0,21.0,28.0,37.0,34.0,39.0,56.0,56.0,22.0,23.0,15.0,44.0,52.0,39.0,32.0,28.0,30.0,14.0
"Gidget Kidd,Melissa Calloway,Todd Dulaney,Gwen Williams,Ryan Patton",37.0,86.0,24.0,42.0,72.0,38.0,25.0,35.0,71.0,28.0,61.0,39.0,14.0,32.0,22.0,73.0,16.0,25.0,20.0,48.0,116.0,101.0,65.0,31.0,98.0,31.0,39.0,41.0,26.0,32.0,58.0,23.0,66.0,46.0,51.0,40.0,52.0,53.0,37.0,53.0,39.0,105.0,32.0,76.0,23.0,44.0,63.0,35.0,40.0,24.0,54.0,37.0,29.0,20.0,15.0,107.0,37.0,65.0,56.0,34.0,88.0,76.0,47.0,42.0,44.0,39.0,62.0,76.0,31.0,36.0,11.0,71.0,60.0,49.0,51.0,93.0,22.0,32.0,59.0,67.0,89.0,53.0,53.0,54.0,19.0,60.0,38.0,6.0,20.0,17.0,84.0,42.0,41.0,37.0,9.0,50.0,29.0,33.0,87.0,28.0
"Gidget Kidd,Melissa Calloway,Todd Dulaney,Ryan Patton,Gwen Williams",10.0,37.0,11.0,12.0,27.0,7.0,12.0,11.0,17.0,12.0,22.0,25.0,6.0,11.0,12.0,23.0,5.0,16.0,6.0,15.0,37.0,28.0,21.0,6.0,36.0,3.0,11.0,16.0,9.0,9.0,13.0,9.0,32.0,15.0,14.0,16.0,10.0,18.0,17.0,29.0,17.0,37.0,15.0,24.0,10.0,23.0,22.0,14.0,12.0,10.0,22.0,5.0,18.0,10.0,5.0,40.0,14.0,14.0,21.0,14.0,40.0,25.0,19.0,15.0,13.0,14.0,27.0,28.0,15.0,13.0,0.0,20.0,34.0,11.0,16.0,33.0,12.0,19.0,18.0,28.0,27.0,24.0,12.0,21.0,7.0,27.0,15.0,8.0,6.0,8.0,21.0,20.0,14.0,8.0,4.0,18.0,15.0,18.0,33.0,12.0
"Gidget Kidd,Melissa Calloway,Ryan Patton,Todd Dulaney,Gwen Williams",8.0,23.0,5.0,6.0,9.0,3.0,2.0,6.0,8.0,3.0,8.0,8.0,2.0,3.0,2.0,11.0,4.0,5.0,0.0,4.0,19.0,9.0,6.0,3.0,12.0,7.0,6.0,5.0,2.0,3.0,10.0,5.0,13.0,8.0,6.0,0.0,8.0,4.0,5.0,12.0,7.0,12.0,4.0,11.0,5.0,4.0,6.0,6.0,3.0,2.0,7.0,6.0,4.0,4.0,1.0,14.0,9.0,7.0,10.0,5.0,10.0,11.0,5.0,10.0,2.0,5.0,4.0,8.0,10.0,2.0,0.0,8.0,13.0,3.0,5.0,5.0,2.0,9.0,6.0,6.0,7.0,10.0,8.0,3.0,1.0,14.0,9.0,1.0,5.0,1.0,17.0,7.0,6.0,4.0,1.0,11.0,6.0,4.0,12.0,9.0
"Gidget Kidd,Melissa Calloway,Ryan Patton,Gwen Williams,Todd Dulaney",9.0,14.0,17.0,12.0,17.0,11.0,7.0,21.0,18.0,12.0,23.0,10.0,17.0,8.0,12.0,8.0,19.0,14.0,15.0,11.0,3.0,12.0,21.0,20.0,17.0,13.0,15.0,8.0,8.0,22.0,7.0,19.0,8.0,19.0,8.0,6.0,8.0,13.0,8.0,9.0,13.0,14.0,20.0,4.0,9.0,8.0,7.0,10.0,17.0,17.0,9.0,5.0,15.0,23.0,20.0,11.0,13.0,9.0,9.0,5.0,7.0,6.0,25.0,12.0,11.0,11.0,14.0,18.0,9.0,4.0,11.0,5.0,10.0,9.0,11.0,6.0,10.0,15.0,4.0,22.0,8.0,16.0,25.0,8.0,15.0,17.0,16.0,23.0,18.0,17.0,11.0,3.0,9.0,15.0,16.0,10.0,3.0,10.0,6.0,9.0
