ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Harry Okeke,Joey Trogdon,Charles Swiers,Jane Hughes Redding,Eddie Burks",4.0,10.0,20.0,5.0,15.0,1.0,18.0,9.0,8.0,5.0,8.0,20.0,13.0,6.0,10.0,10.0,2.0,3.0,3.0,9.0,3.0,9.0,16.0,5.0,13.0,9.0,7.0,13.0,7.0,1.0,13.0,27.0,16.0,18.0,11.0,5.0,14.0,9.0,5.0,4.0,5.0,4.0,4.0,8.0,16.0,17.0,26.0,18.0,10.0,6.0,16.0,8.0,7.0,5.0,14.0,16.0,13.0,13.0,13.0,12.0,5.0,11.0,11.0,22.0,8.0,3.0,4.0,18.0,4.0,26.0,14.0,5.0,1.0,5.0,5.0,11.0,8.0,10.0,13.0,17.0,5.0,4.0,15.0,6.0,24.0,16.0,15.0,7.0,25.0,9.0,14.0,12.0,12.0,24.0,1.0,9.0,9.0,7.0,9.0,9.0
"Harry Okeke,Eddie Burks,Joey Trogdon,Charles Swiers,Jane Hughes Redding",1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
"Jane Hughes Redding,Charles Swiers,Joey Trogdon,Harry Okeke,Eddie Burks",71.0,41.0,42.0,76.0,69.0,122.0,24.0,67.0,61.0,67.0,52.0,45.0,40.0,66.0,49.0,74.0,42.0,72.0,73.0,75.0,88.0,57.0,57.0,60.0,49.0,50.0,56.0,38.0,75.0,88.0,62.0,30.0,32.0,59.0,81.0,45.0,47.0,94.0,99.0,51.0,93.0,96.0,34.0,72.0,28.0,41.0,31.0,39.0,50.0,69.0,36.0,49.0,55.0,71.0,64.0,45.0,51.0,32.0,43.0,40.0,63.0,54.0,78.0,49.0,57.0,62.0,75.0,29.0,50.0,40.0,19.0,34.0,86.0,76.0,93.0,45.0,49.0,29.0,50.0,57.0,50.0,72.0,42.0,79.0,73.0,53.0,64.0,51.0,30.0,60.0,36.0,41.0,64.0,27.0,73.0,54.0,66.0,62.0,39.0,53.0
"Jane Hughes Redding,Charles Swiers,Joey Trogdon,Eddie Burks,Harry Okeke",47.0,20.0,10.0,28.0,22.0,47.0,8.0,23.0,21.0,17.0,19.0,17.0,13.0,32.0,19.0,26.0,19.0,27.0,25.0,22.0,33.0,22.0,29.0,32.0,24.0,28.0,28.0,14.0,36.0,26.0,32.0,7.0,6.0,16.0,22.0,22.0,20.0,28.0,33.0,18.0,32.0,34.0,24.0,35.0,16.0,17.0,12.0,7.0,7.0,30.0,14.0,25.0,20.0,29.0,30.0,24.0,14.0,10.0,24.0,16.0,16.0,14.0,38.0,16.0,18.0,26.0,26.0,8.0,19.0,9.0,14.0,18.0,29.0,28.0,23.0,18.0,14.0,15.0,23.0,20.0,26.0,20.0,14.0,35.0,25.0,11.0,12.0,14.0,12.0,14.0,16.0,16.0,17.0,10.0,31.0,15.0,20.0,20.0,16.0,22.0
"Jane Hughes Redding,Charles Swiers,Harry Okeke,Joey Trogdon,Eddie Burks",5.0,13.0,31.0,12.0,21.0,12.0,13.0,12.0,6.0,12.0,8.0,22.0,13.0,23.0,46.0,21.0,5.0,10.0,22.0,14.0,5.0,19.0,12.0,7.0,17.0,7.0,15.0,18.0,2.0,5.0,34.0,16.0,10.0,18.0,24.0,22.0,33.0,11.0,6.0,27.0,18.0,6.0,10.0,2.0,16.0,11.0,11.0,10.0,22.0,8.0,14.0,9.0,3.0,14.0,5.0,17.0,27.0,7.0,11.0,12.0,15.0,14.0,11.0,14.0,36.0,11.0,8.0,20.0,5.0,21.0,13.0,12.0,9.0,19.0,12.0,8.0,19.0,15.0,23.0,12.0,12.0,13.0,17.0,7.0,7.0,21.0,30.0,6.0,12.0,37.0,6.0,9.0,5.0,18.0,40.0,25.0,32.0,8.0,10.0,29.0
"Jane Hughes Redding,Charles Swiers,Harry Okeke,Eddie Burks,Joey Trogdon",3.0,1.0,3.0,5.0,9.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,1.0,11.0,17.0,7.0,1.0,1.0,10.0,5.0,6.0,6.0,5.0,0.0,5.0,4.0,9.0,4.0,1.0,0.0,9.0,7.0,5.0,11.0,9.0,5.0,5.0,4.0,1.0,7.0,4.0,2.0,2.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,0.0,4.0,3.0,0.0,7.0,1.0,14.0,4.0,7.0,9.0,4.0,3.0,8.0,8.0,10.0,3.0,2.0,11.0,7.0,2.0,3.0,3.0,7.0,3.0,6.0,5.0,7.0,2.0,5.0,1.0,5.0,6.0,1.0,2.0,7.0,2.0,10.0,8.0,1.0,4.0,3.0,4.0,8.0,5.0,11.0,1.0,3.0,8.0
"Jane Hughes Redding,Charles Swiers,Eddie Burks,Joey Trogdon,Harry Okeke",20.0,8.0,5.0,14.0,13.0,9.0,3.0,10.0,9.0,8.0,9.0,4.0,9.0,6.0,9.0,15.0,11.0,7.0,13.0,11.0,16.0,7.0,16.0,8.0,10.0,10.0,16.0,2.0,21.0,13.0,10.0,2.0,7.0,4.0,17.0,11.0,7.0,20.0,16.0,6.0,11.0,10.0,7.0,6.0,5.0,9.0,3.0,7.0,10.0,11.0,3.0,12.0,4.0,12.0,7.0,8.0,11.0,3.0,2.0,11.0,8.0,7.0,10.0,8.0,12.0,9.0,9.0,5.0,6.0,3.0,4.0,9.0,13.0,9.0,15.0,4.0,11.0,5.0,9.0,8.0,13.0,9.0,3.0,15.0,16.0,4.0,11.0,14.0,3.0,9.0,7.0,16.0,6.0,5.0,13.0,9.0,13.0,11.0,2.0,9.0
"Jane Hughes Redding,Harry Okeke,Joey Trogdon,Charles Swiers,Eddie Burks",3.0,15.0,8.0,13.0,20.0,13.0,3.0,3.0,2.0,8.0,6.0,12.0,12.0,16.0,15.0,12.0,15.0,22.0,12.0,8.0,15.0,7.0,25.0,6.0,6.0,18.0,7.0,14.0,10.0,7.0,12.0,16.0,14.0,23.0,13.0,15.0,16.0,10.0,1.0,19.0,11.0,1.0,16.0,6.0,20.0,10.0,6.0,21.0,4.0,12.0,14.0,13.0,5.0,16.0,3.0,11.0,15.0,5.0,15.0,19.0,20.0,15.0,8.0,23.0,12.0,13.0,1.0,14.0,2.0,12.0,12.0,16.0,11.0,10.0,11.0,5.0,16.0,21.0,24.0,12.0,6.0,7.0,8.0,8.0,10.0,19.0,17.0,7.0,14.0,23.0,3.0,11.0,7.0,20.0,21.0,13.0,13.0,12.0,13.0,13.0
"Jane Hughes Redding,Harry Okeke,Joey Trogdon,Eddie Burks,Charles Swiers",2.0,5.0,3.0,2.0,5.0,0.0,1.0,1.0,0.0,7.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,4.0,6.0,0.0,2.0,6.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,0.0,7.0,3.0,6.0,6.0,4.0,7.0,9.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,7.0,10.0,3.0,1.0,5.0,4.0,0.0,11.0,1.0,5.0,14.0,4.0,8.0,3.0,3.0,5.0,3.0,8.0,6.0,8.0,0.0,2.0,3.0,5.0,7.0,2.0,3.0,3.0,3.0,2.0,8.0,4.0,9.0,12.0,1.0,3.0,7.0,1.0,2.0,7.0,7.0,1.0,5.0,6.0,1.0,0.0,3.0,5.0,5.0,5.0,1.0,3.0,6.0,7.0
"Jane Hughes Redding,Harry Okeke,Charles Swiers,Joey Trogdon,Eddie Burks",9.0,17.0,10.0,6.0,20.0,2.0,15.0,6.0,6.0,11.0,13.0,9.0,7.0,10.0,33.0,14.0,5.0,15.0,10.0,8.0,9.0,14.0,23.0,7.0,11.0,8.0,12.0,9.0,6.0,3.0,15.0,16.0,10.0,15.0,15.0,16.0,22.0,3.0,1.0,25.0,5.0,8.0,14.0,4.0,10.0,5.0,11.0,10.0,11.0,6.0,12.0,8.0,7.0,9.0,6.0,8.0,20.0,5.0,17.0,12.0,12.0,5.0,13.0,19.0,20.0,10.0,5.0,6.0,6.0,14.0,6.0,9.0,7.0,11.0,9.0,1.0,9.0,18.0,25.0,6.0,1.0,6.0,9.0,8.0,2.0,7.0,33.0,8.0,6.0,44.0,4.0,2.0,4.0,7.0,18.0,21.0,26.0,7.0,15.0,16.0
"Jane Hughes Redding,Harry Okeke,Charles Swiers,Eddie Burks,Joey Trogdon",2.0,8.0,3.0,4.0,2.0,2.0,5.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,4.0,1.0,8.0,4.0,3.0,5.0,3.0,6.0,3.0,2.0,0.0,10.0,5.0,2.0,9.0,4.0,5.0,7.0,0.0,1.0,5.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,3.0,11.0,2.0,9.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,0.0,4.0,0.0,3.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,7.0,5.0,2.0,6.0,6.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,4.0,11.0,3.0,2.0,7.0
"Jane Hughes Redding,Harry Okeke,Eddie Burks,Joey Trogdon,Charles Swiers",1.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,9.0,4.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,4.0,3.0
"Jane Hughes Redding,Joey Trogdon,Harry Okeke,Charles Swiers,Eddie Burks",11.0,34.0,17.0,17.0,28.0,9.0,9.0,3.0,6.0,4.0,13.0,19.0,28.0,18.0,26.0,20.0,41.0,24.0,24.0,20.0,18.0,14.0,26.0,10.0,13.0,24.0,13.0,18.0,18.0,9.0,25.0,15.0,23.0,37.0,30.0,29.0,28.0,16.0,8.0,29.0,15.0,3.0,13.0,9.0,42.0,4.0,14.0,25.0,10.0,18.0,23.0,21.0,7.0,22.0,3.0,17.0,25.0,6.0,20.0,21.0,31.0,20.0,14.0,32.0,36.0,46.0,9.0,32.0,13.0,12.0,11.0,15.0,14.0,20.0,16.0,5.0,27.0,27.0,20.0,28.0,15.0,15.0,12.0,14.0,4.0,36.0,31.0,14.0,23.0,17.0,18.0,5.0,13.0,29.0,24.0,25.0,17.0,24.0,23.0,15.0
"Jane Hughes Redding,Joey Trogdon,Harry Okeke,Eddie Burks,Charles Swiers",1.0,12.0,9.0,4.0,6.0,2.0,9.0,1.0,2.0,1.0,3.0,10.0,9.0,6.0,8.0,9.0,11.0,8.0,12.0,9.0,6.0,10.0,9.0,2.0,5.0,2.0,5.0,6.0,0.0,2.0,13.0,6.0,8.0,10.0,6.0,16.0,12.0,3.0,4.0,7.0,7.0,3.0,4.0,4.0,15.0,7.0,1.0,6.0,10.0,4.0,3.0,3.0,2.0,7.0,4.0,2.0,11.0,6.0,9.0,8.0,10.0,9.0,3.0,10.0,13.0,9.0,2.0,11.0,5.0,5.0,5.0,3.0,2.0,5.0,8.0,0.0,12.0,4.0,8.0,16.0,1.0,5.0,4.0,3.0,2.0,13.0,12.0,5.0,9.0,4.0,8.0,1.0,7.0,8.0,11.0,5.0,8.0,5.0,7.0,7.0
"Jane Hughes Redding,Joey Trogdon,Charles Swiers,Harry Okeke,Eddie Burks",65.0,58.0,42.0,64.0,53.0,92.0,30.0,64.0,53.0,58.0,74.0,36.0,62.0,60.0,56.0,80.0,86.0,61.0,86.0,106.0,81.0,77.0,76.0,59.0,69.0,45.0,67.0,65.0,94.0,92.0,43.0,44.0,29.0,53.0,48.0,91.0,42.0,94.0,77.0,48.0,111.0,65.0,72.0,125.0,57.0,34.0,39.0,33.0,36.0,96.0,44.0,71.0,51.0,70.0,43.0,48.0,61.0,44.0,86.0,41.0,66.0,48.0,81.0,51.0,68.0,86.0,77.0,60.0,115.0,45.0,29.0,59.0,101.0,66.0,94.0,53.0,67.0,31.0,47.0,60.0,62.0,93.0,35.0,92.0,76.0,43.0,57.0,65.0,45.0,36.0,46.0,44.0,65.0,33.0,57.0,59.0,37.0,100.0,83.0,59.0
"Jane Hughes Redding,Joey Trogdon,Charles Swiers,Eddie Burks,Harry Okeke",23.0,17.0,23.0,20.0,20.0,39.0,15.0,35.0,30.0,30.0,32.0,18.0,36.0,29.0,18.0,37.0,28.0,30.0,19.0,44.0,40.0,29.0,27.0,22.0,23.0,16.0,16.0,27.0,41.0,49.0,23.0,17.0,16.0,18.0,16.0,29.0,21.0,45.0,26.0,20.0,44.0,27.0,30.0,51.0,19.0,14.0,21.0,9.0,32.0,23.0,18.0,27.0,27.0,25.0,24.0,23.0,22.0,9.0,26.0,17.0,30.0,20.0,32.0,21.0,25.0,39.0,29.0,23.0,36.0,13.0,11.0,31.0,27.0,35.0,41.0,19.0,31.0,13.0,7.0,24.0,17.0,51.0,13.0,24.0,38.0,21.0,27.0,21.0,4.0,18.0,15.0,13.0,21.0,18.0,31.0,11.0,11.0,40.0,47.0,14.0
"Jane Hughes Redding,Joey Trogdon,Eddie Burks,Charles Swiers,Harry Okeke",7.0,5.0,7.0,14.0,11.0,17.0,7.0,12.0,7.0,9.0,9.0,6.0,13.0,13.0,7.0,19.0,13.0,12.0,6.0,17.0,12.0,8.0,14.0,9.0,10.0,11.0,8.0,10.0,20.0,18.0,15.0,3.0,10.0,11.0,7.0,16.0,5.0,16.0,15.0,9.0,14.0,10.0,11.0,18.0,7.0,10.0,5.0,5.0,4.0,20.0,10.0,8.0,5.0,12.0,10.0,8.0,11.0,8.0,5.0,10.0,15.0,3.0,10.0,8.0,8.0,13.0,14.0,8.0,17.0,9.0,8.0,7.0,17.0,12.0,12.0,2.0,8.0,5.0,10.0,12.0,9.0,17.0,8.0,13.0,13.0,7.0,7.0,13.0,4.0,7.0,13.0,4.0,9.0,3.0,11.0,3.0,11.0,16.0,13.0,7.0
"Jane Hughes Redding,Joey Trogdon,Eddie Burks,Harry Okeke,Charles Swiers",2.0,5.0,4.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,5.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,4.0,3.0,6.0,3.0,2.0,3.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,8.0,3.0,4.0,1.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,7.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,6.0,1.0,7.0,1.0
