ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Marlon Lee,Andy Moore",447.0,425.0,457.0,456.0,453.0,435.0,447.0,420.0,433.0,452.0,443.0,480.0,447.0,439.0,458.0,455.0,451.0,444.0,478.0,454.0,437.0,464.0,464.0,439.0,459.0,438.0,439.0,458.0,428.0,433.0,440.0,482.0,451.0,477.0,420.0,437.0,460.0,426.0,477.0,439.0,466.0,437.0,441.0,433.0,422.0,445.0,475.0,450.0,451.0,422.0,452.0,450.0,445.0,420.0,448.0,463.0,443.0,451.0,439.0,441.0,464.0,455.0,443.0,425.0,437.0,430.0,452.0,448.0,455.0,424.0,438.0,439.0,427.0,432.0,438.0,447.0,432.0,440.0,440.0,437.0,453.0,439.0,437.0,461.0,457.0,460.0,463.0,459.0,459.0,458.0,409.0,461.0,419.0,462.0,449.0,438.0,422.0,447.0,438.0,431.0
"Andy Moore,Marlon Lee",553.0,575.0,543.0,544.0,547.0,565.0,553.0,580.0,567.0,548.0,557.0,520.0,553.0,561.0,542.0,545.0,549.0,556.0,522.0,546.0,563.0,536.0,536.0,561.0,541.0,562.0,561.0,542.0,572.0,567.0,560.0,518.0,549.0,523.0,580.0,563.0,540.0,574.0,523.0,561.0,534.0,563.0,559.0,567.0,578.0,555.0,525.0,550.0,549.0,578.0,548.0,550.0,555.0,580.0,552.0,537.0,557.0,549.0,561.0,559.0,536.0,545.0,557.0,575.0,563.0,570.0,548.0,552.0,545.0,576.0,562.0,561.0,573.0,568.0,562.0,553.0,568.0,560.0,560.0,563.0,547.0,561.0,563.0,539.0,543.0,540.0,537.0,541.0,541.0,542.0,591.0,539.0,581.0,538.0,551.0,562.0,578.0,553.0,562.0,569.0
