,Unnamed: 0,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct 
461,7929,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,80,63,0,0,143,Y
462,7930,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,114,78,0,0,192,Y
463,7931,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,65,18,0,0,83,Y
464,7932,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,74,64,0,0,138,Y
465,7933,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,18,9,0,0,27,Y
466,7934,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,27,11,0,0,38,Y
467,7936,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,54,25,0,0,79,Y
468,7938,MECKLENBURG,11/7/23,131,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,16,4,0,0,20,Y
469,7972,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,58,16,0,0,74,Y
470,7973,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,28,7,0,0,35,Y
471,7974,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,21,4,0,0,25,Y
472,7975,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,41,15,0,0,56,Y
473,7976,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,26,17,0,0,43,Y
474,7977,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,23,5,0,0,28,Y
475,7978,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,75,74,0,0,149,Y
476,7979,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,55,25,0,0,80,Y
477,7980,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,51,13,0,0,64,Y
478,7981,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,67,53,0,0,120,Y
479,7982,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,39,17,0,0,56,Y
480,7983,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,21,6,0,0,27,Y
481,7985,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,77,54,0,0,131,Y
482,7987,MECKLENBURG,11/7/23,132,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,29,15,0,0,44,Y
483,7991,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,142,92,0,0,234,Y
484,7992,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,223,138,0,0,361,Y
485,7993,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,90,63,0,0,153,Y
486,7994,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,141,72,0,0,213,Y
487,7995,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,57,42,0,0,99,Y
488,7996,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,38,20,0,0,58,Y
489,7997,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,190,191,0,0,381,Y
490,7998,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,183,204,0,0,387,Y
491,7999,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,112,66,0,0,178,Y
492,8000,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,107,177,0,0,284,Y
493,8001,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,47,37,0,0,84,Y
494,8002,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,43,24,0,0,67,Y
495,8004,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,73,69,0,0,142,Y
496,8006,MECKLENBURG,11/7/23,133,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,35,25,0,0,60,Y
497,8036,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,183,99,0,0,282,Y
498,8037,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,281,149,0,0,430,Y
499,8038,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,119,54,0,0,173,Y
500,8039,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,125,84,0,0,209,Y
501,8040,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,90,62,0,0,152,Y
502,8041,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,57,41,0,0,98,Y
503,8042,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,319,263,0,0,582,Y
504,8043,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,305,253,0,0,558,Y
505,8044,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,143,76,0,0,219,Y
506,8045,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,270,218,0,0,488,Y
507,8046,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,76,48,0,0,124,Y
508,8047,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,44,32,0,0,76,Y
509,8049,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,123,110,0,0,233,Y
510,8051,MECKLENBURG,11/7/23,134,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,39,27,0,0,66,Y
511,8111,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,135,46,0,0,181,Y
512,8112,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,38,11,0,0,49,Y
513,8113,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,34,6,0,0,40,Y
514,8114,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,59,27,0,0,86,Y
515,8115,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,59,32,0,0,91,Y
516,8116,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,65,22,0,0,87,Y
517,8117,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,242,159,0,0,401,Y
518,8118,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,148,45,0,0,193,Y
519,8119,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,71,42,0,0,113,Y
520,8120,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,178,128,0,0,306,Y
521,8121,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,105,42,0,0,147,Y
522,8122,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,27,8,0,0,35,Y
523,8124,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,221,139,0,0,360,Y
524,8126,MECKLENBURG,11/7/23,135,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,59,35,0,0,94,Y
525,8130,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,81,52,0,0,133,Y
526,8131,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,74,69,0,0,143,Y
527,8132,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,33,39,0,0,72,Y
528,8133,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,82,53,0,0,135,Y
529,8134,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,36,22,0,0,58,Y
530,8135,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,12,5,0,0,17,Y
531,8136,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,80,72,0,0,152,Y
532,8137,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,82,79,0,0,161,Y
533,8138,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,66,39,0,0,105,Y
534,8139,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,64,59,0,0,123,Y
535,8140,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,20,7,0,0,27,Y
536,8141,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,20,18,0,0,38,Y
537,8143,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,53,41,0,0,94,Y
538,8145,MECKLENBURG,11/7/23,136,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,11,6,0,0,17,Y
539,8670,MECKLENBURG,11/7/23,001,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,7,6,0,0,13,Y
540,8706,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,77,12,0,0,89,Y
541,8707,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,65,12,0,0,77,Y
542,8708,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,46,10,0,0,56,Y
543,8709,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,94,11,0,0,105,Y
544,8710,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,72,17,0,0,89,Y
545,8711,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,26,8,0,0,34,Y
546,8712,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,178,62,0,0,240,Y
547,8713,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,184,60,0,0,244,Y
548,8714,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,61,11,0,0,72,Y
549,8715,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,159,45,0,0,204,Y
550,8716,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,29,10,0,0,39,Y
551,8717,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,28,5,0,0,33,Y
552,8719,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,152,50,0,0,202,Y
553,8721,MECKLENBURG,11/7/23,002,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,31,6,0,0,37,Y
554,8757,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,44,26,0,0,70,Y
555,8758,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,17,5,0,0,22,Y
556,8759,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,13,1,0,0,14,Y
557,8760,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,30,10,0,0,40,Y
558,8761,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,31,20,0,0,51,Y
559,8762,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,15,7,0,0,22,Y
560,8763,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,60,47,0,0,107,Y
561,8764,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,29,17,0,0,46,Y
562,8765,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,34,11,0,0,45,Y
563,8766,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,47,40,0,0,87,Y
564,8767,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,50,8,0,0,58,Y
565,8768,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,14,3,0,0,17,Y
566,8770,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,76,38,0,0,114,Y
567,8772,MECKLENBURG,11/7/23,003,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,21,8,0,0,29,Y
568,8806,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,69,7,0,0,76,Y
569,8807,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,32,3,0,0,35,Y
570,8808,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,21,5,0,0,26,Y
571,8809,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,49,6,0,0,55,Y
572,8810,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,34,9,0,0,43,Y
573,8811,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,17,4,0,0,21,Y
574,8812,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,96,38,0,0,134,Y
575,8813,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,59,20,0,0,79,Y
576,8814,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,48,6,0,0,54,Y
577,8815,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,64,35,0,0,99,Y
578,8816,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,54,3,0,0,57,Y
579,8817,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,20,3,0,0,23,Y
580,8819,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,102,24,0,0,126,Y
581,8821,MECKLENBURG,11/7/23,004,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,19,3,0,0,22,Y
582,8855,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,36,9,0,0,45,Y
583,8856,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,31,2,0,0,33,Y
584,8857,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,20,2,0,0,22,Y
585,8858,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,20,7,0,0,27,Y
586,8859,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,29,5,0,0,34,Y
587,8860,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,11,3,0,0,14,Y
588,8861,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,68,23,0,0,91,Y
589,8862,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,70,15,0,0,85,Y
590,8863,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,30,7,0,0,37,Y
591,8864,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,54,20,0,0,74,Y
592,8865,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,20,5,0,0,25,Y
593,8866,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,14,2,0,0,16,Y
594,8868,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,50,13,0,0,63,Y
595,8870,MECKLENBURG,11/7/23,005,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,13,4,0,0,17,Y
596,8904,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,40,7,0,0,47,Y
597,8905,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,33,7,0,0,40,Y
598,8906,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,15,2,0,0,17,Y
599,8907,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,34,10,0,0,44,Y
600,8908,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,19,11,0,0,30,Y
601,8909,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,22,7,0,0,29,Y
602,8910,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,69,29,0,0,98,Y
603,8911,MECKLENBURG,11/7/23,006,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,41,25,0,0,66,Y
