,Unnamed: 0,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
172,4752,MECKLENBURG,7/26/22,064,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,34,27,0,0,61,Y
173,4753,MECKLENBURG,7/26/22,064,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,93,70,0,0,163,Y
174,4771,MECKLENBURG,7/26/22,065,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,109,41,0,0,150,Y
175,4772,MECKLENBURG,7/26/22,065,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,148,81,0,0,229,Y
176,4791,MECKLENBURG,7/26/22,066,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,96,28,0,0,124,Y
177,4792,MECKLENBURG,7/26/22,066,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,153,81,0,0,234,Y
178,4810,MECKLENBURG,7/26/22,067,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,124,56,0,0,180,Y
179,4811,MECKLENBURG,7/26/22,067,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,133,121,0,0,254,Y
180,4830,MECKLENBURG,7/26/22,068,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,73,15,0,0,88,Y
181,4831,MECKLENBURG,7/26/22,068,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,89,83,0,0,172,Y
182,4850,MECKLENBURG,7/26/22,069,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,294,196,0,0,490,Y
183,4851,MECKLENBURG,7/26/22,069,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,274,180,0,0,454,Y
184,4873,MECKLENBURG,7/26/22,070,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,176,108,0,0,284,Y
185,4874,MECKLENBURG,7/26/22,070,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,200,166,0,0,366,Y
186,4893,MECKLENBURG,7/26/22,071,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,125,97,0,0,222,Y
187,4894,MECKLENBURG,7/26/22,071,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,127,108,0,0,235,Y
188,4913,MECKLENBURG,7/26/22,072,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,102,84,0,0,186,Y
189,4914,MECKLENBURG,7/26/22,072,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,138,103,0,0,241,Y
190,4933,MECKLENBURG,7/26/22,073,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,117,41,0,0,158,Y
191,4934,MECKLENBURG,7/26/22,073,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,139,86,0,0,225,Y
192,4953,MECKLENBURG,7/26/22,074,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,145,126,0,0,271,Y
193,4954,MECKLENBURG,7/26/22,074,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,181,188,0,0,369,Y
194,4973,MECKLENBURG,7/26/22,075,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,238,141,0,0,379,Y
195,4974,MECKLENBURG,7/26/22,075,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,290,219,0,0,509,Y
196,4993,MECKLENBURG,7/26/22,076,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,193,126,0,0,319,Y
197,4994,MECKLENBURG,7/26/22,076,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,239,209,0,0,448,Y
198,5013,MECKLENBURG,7/26/22,077,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,18,4,0,0,22,Y
199,5014,MECKLENBURG,7/26/22,077,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,128,111,0,0,239,Y
200,5033,MECKLENBURG,7/26/22,78.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,30,23,0,0,53,Y
201,5034,MECKLENBURG,7/26/22,78.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,111,48,0,0,159,Y
202,5053,MECKLENBURG,7/26/22,079,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,58,13,0,0,71,Y
203,5054,MECKLENBURG,7/26/22,079,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,127,76,0,0,203,Y
204,5073,MECKLENBURG,7/26/22,080,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,70,14,0,0,84,Y
205,5074,MECKLENBURG,7/26/22,080,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,184,105,0,0,289,Y
206,5093,MECKLENBURG,7/26/22,081,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,53,19,0,0,72,Y
207,5094,MECKLENBURG,7/26/22,081,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,179,191,0,0,370,Y
208,5113,MECKLENBURG,7/26/22,082,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,4,8,0,0,12,Y
209,5114,MECKLENBURG,7/26/22,082,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,124,92,0,0,216,Y
210,5133,MECKLENBURG,7/26/22,083,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,87,13,0,0,100,Y
211,5134,MECKLENBURG,7/26/22,083,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,132,56,0,0,188,Y
212,5152,MECKLENBURG,7/26/22,084,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,36,15,0,0,51,Y
213,5153,MECKLENBURG,7/26/22,084,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,110,58,0,0,168,Y
214,5171,MECKLENBURG,7/26/22,085,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,100,58,0,0,158,Y
215,5172,MECKLENBURG,7/26/22,085,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,178,165,0,0,343,Y
216,5191,MECKLENBURG,7/26/22,086,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,201,160,0,0,361,Y
217,5192,MECKLENBURG,7/26/22,086,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,163,151,0,0,314,Y
218,5211,MECKLENBURG,7/26/22,087,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,81,58,0,0,139,Y
219,5212,MECKLENBURG,7/26/22,087,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,98,100,0,0,198,Y
220,5728,MECKLENBURG,7/26/22,088,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,111,81,0,0,192,Y
221,5729,MECKLENBURG,7/26/22,088,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,89,94,0,0,183,Y
222,5751,MECKLENBURG,7/26/22,089,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,211,33,0,0,244,Y
223,5752,MECKLENBURG,7/26/22,089,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,270,135,0,0,405,Y
224,5771,MECKLENBURG,7/26/22,090,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,111,32,0,0,143,Y
225,5772,MECKLENBURG,7/26/22,090,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,93,45,0,0,138,Y
226,5794,MECKLENBURG,7/26/22,091,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,278,178,0,0,456,Y
227,5795,MECKLENBURG,7/26/22,091,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,202,136,0,0,338,Y
228,5817,MECKLENBURG,7/26/22,092,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,194,114,0,0,308,Y
229,5818,MECKLENBURG,7/26/22,092,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,243,152,0,0,395,Y
230,5837,MECKLENBURG,7/26/22,093,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,177,139,0,0,316,Y
231,5838,MECKLENBURG,7/26/22,093,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,107,92,0,0,199,Y
232,5857,MECKLENBURG,7/26/22,094,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,42,19,0,0,61,Y
233,5858,MECKLENBURG,7/26/22,094,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,90,55,0,0,145,Y
234,5876,MECKLENBURG,7/26/22,095,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,37,10,0,0,47,Y
235,5877,MECKLENBURG,7/26/22,095,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,107,49,0,0,156,Y
236,5895,MECKLENBURG,7/26/22,096,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,115,49,0,0,164,Y
237,5896,MECKLENBURG,7/26/22,096,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,141,136,0,0,277,Y
238,5915,MECKLENBURG,7/26/22,097,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,19,9,0,0,28,Y
239,5916,MECKLENBURG,7/26/22,097,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,126,40,0,0,166,Y
240,5935,MECKLENBURG,7/26/22,098,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,33,14,0,0,47,Y
241,5936,MECKLENBURG,7/26/22,098,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,114,56,0,0,170,Y
242,5955,MECKLENBURG,7/26/22,099,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,6,2,0,0,8,Y
243,5956,MECKLENBURG,7/26/22,099,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,35,20,0,0,55,Y
244,5975,MECKLENBURG,7/26/22,100,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,165,83,0,0,248,Y
245,5976,MECKLENBURG,7/26/22,100,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,195,84,0,0,279,Y
246,5998,MECKLENBURG,7/26/22,101,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,181,153,0,0,334,Y
247,5999,MECKLENBURG,7/26/22,101,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,141,137,0,0,278,Y
248,6018,MECKLENBURG,7/26/22,102,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,79,20,0,0,99,Y
249,6019,MECKLENBURG,7/26/22,102,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,163,70,0,0,233,Y
250,6037,MECKLENBURG,7/26/22,103,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,257,106,0,0,363,Y
251,6038,MECKLENBURG,7/26/22,103,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,231,115,0,0,346,Y
252,6060,MECKLENBURG,7/26/22,104,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,28,8,0,0,36,Y
253,6061,MECKLENBURG,7/26/22,104,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,209,165,0,0,374,Y
254,6079,MECKLENBURG,7/26/22,105,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,24,10,0,0,34,Y
255,6080,MECKLENBURG,7/26/22,105,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,97,95,0,0,192,Y
256,6098,MECKLENBURG,7/26/22,106,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,109,71,0,0,180,Y
257,6099,MECKLENBURG,7/26/22,106,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,176,117,0,0,293,Y
258,6118,MECKLENBURG,7/26/22,107.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,53,21,0,0,74,Y
259,6119,MECKLENBURG,7/26/22,107.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,248,146,0,0,394,Y
260,6138,MECKLENBURG,7/26/22,108,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,24,7,0,0,31,Y
261,6139,MECKLENBURG,7/26/22,108,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,100,40,0,0,140,Y
262,6157,MECKLENBURG,7/26/22,109,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,60,10,0,0,70,Y
263,6158,MECKLENBURG,7/26/22,109,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,263,92,0,0,355,Y
264,6177,MECKLENBURG,7/26/22,110,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,102,57,0,0,159,Y
265,6178,MECKLENBURG,7/26/22,110,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,134,89,0,0,223,Y
266,6691,MECKLENBURG,7/26/22,139.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,139,96,0,0,235,Y
267,6692,MECKLENBURG,7/26/22,139.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,121,117,0,0,238,Y
268,6714,MECKLENBURG,7/26/22,140,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,243,119,0,0,362,Y
269,6715,MECKLENBURG,7/26/22,140,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,154,119,0,0,273,Y
270,6737,MECKLENBURG,7/26/22,141,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,0,0,0,Y
271,6738,MECKLENBURG,7/26/22,141,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,8,8,0,0,16,Y
272,6756,MECKLENBURG,7/26/22,144,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,177,97,0,0,274,Y
273,6757,MECKLENBURG,7/26/22,144,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,152,163,0,0,315,Y
274,6779,MECKLENBURG,7/26/22,145,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,242,55,0,0,297,Y
275,6780,MECKLENBURG,7/26/22,145,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,446,309,0,0,755,Y
276,6798,MECKLENBURG,7/26/22,146,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,31,10,0,0,41,Y
277,6799,MECKLENBURG,7/26/22,146,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,169,166,0,0,335,Y
278,6818,MECKLENBURG,7/26/22,147,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,37,28,0,0,65,Y
279,6819,MECKLENBURG,7/26/22,147,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,147,135,0,0,282,Y
280,6838,MECKLENBURG,7/26/22,148,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,278,196,0,0,474,Y
281,6839,MECKLENBURG,7/26/22,148,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,329,301,0,0,630,Y
282,6861,MECKLENBURG,7/26/22,149,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,43,22,0,0,65,Y
283,6862,MECKLENBURG,7/26/22,149,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,244,193,0,0,437,Y
284,6880,MECKLENBURG,7/26/22,150,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,104,11,0,0,115,Y
285,6881,MECKLENBURG,7/26/22,150,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,201,75,0,0,276,Y
286,6900,MECKLENBURG,7/26/22,151,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,57,15,0,0,72,Y
287,6901,MECKLENBURG,7/26/22,151,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,240,144,0,0,384,Y
288,6919,MECKLENBURG,7/26/22,201,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,91,43,0,0,134,Y
289,6920,MECKLENBURG,7/26/22,201,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,209,127,0,0,336,Y
290,6938,MECKLENBURG,7/26/22,203,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,44,24,0,0,68,Y
291,6939,MECKLENBURG,7/26/22,203,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,293,161,0,0,454,Y
292,6957,MECKLENBURG,7/26/22,204.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,52,15,0,0,67,Y
293,6958,MECKLENBURG,7/26/22,204.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,235,202,0,0,437,Y
294,6976,MECKLENBURG,7/26/22,205,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,82,32,0,0,114,Y
295,6977,MECKLENBURG,7/26/22,205,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,157,132,0,0,289,Y
296,6995,MECKLENBURG,7/26/22,209,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,1,0,0,1,Y
297,6996,MECKLENBURG,7/26/22,209,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,1,0,0,1,Y
298,7015,MECKLENBURG,7/26/22,210,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,40,14,0,0,54,Y
299,7016,MECKLENBURG,7/26/22,210,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,312,382,0,0,694,Y
300,7035,MECKLENBURG,7/26/22,211,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,75,25,0,0,100,Y
301,7036,MECKLENBURG,7/26/22,211,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,332,210,0,0,542,Y
302,7054,MECKLENBURG,7/26/22,212,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,60,45,0,0,105,Y
303,7055,MECKLENBURG,7/26/22,212,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,333,343,0,0,676,Y
304,7073,MECKLENBURG,7/26/22,213,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,52,17,0,0,69,Y
305,7074,MECKLENBURG,7/26/22,213,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,186,202,0,0,388,Y
306,7093,MECKLENBURG,7/26/22,214,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,80,32,0,0,112,Y
307,7094,MECKLENBURG,7/26/22,214,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,218,146,0,0,364,Y
308,7112,MECKLENBURG,7/26/22,222,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,80,15,0,0,95,Y
309,7113,MECKLENBURG,7/26/22,222,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,209,105,0,0,314,Y
310,7132,MECKLENBURG,7/26/22,223.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,234,34,0,0,268,Y
311,7133,MECKLENBURG,7/26/22,223.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,336,124,0,0,460,Y
312,7641,MECKLENBURG,7/26/22,224,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,25,5,0,0,30,Y
313,7642,MECKLENBURG,7/26/22,224,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,53,35,0,0,88,Y
314,7661,MECKLENBURG,7/26/22,225,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,0,0,0,Y
315,7662,MECKLENBURG,7/26/22,225,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,0,0,0,0,Y
316,7681,MECKLENBURG,7/26/22,226,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,181,126,0,0,307,Y
317,7682,MECKLENBURG,7/26/22,226,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,133,157,0,0,290,Y
318,7704,MECKLENBURG,7/26/22,227,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,273,68,0,0,341,Y
319,7705,MECKLENBURG,7/26/22,227,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,221,127,0,0,348,Y
320,7727,MECKLENBURG,7/26/22,228,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,45,43,0,0,88,Y
321,7728,MECKLENBURG,7/26/22,228,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,127,116,0,0,243,Y
322,7747,MECKLENBURG,7/26/22,229,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,93,67,0,0,160,Y
323,7748,MECKLENBURG,7/26/22,229,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,172,166,0,0,338,Y
324,7767,MECKLENBURG,7/26/22,230,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,114,41,0,0,155,Y
325,7768,MECKLENBURG,7/26/22,230,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,335,251,0,0,586,Y
326,7787,MECKLENBURG,7/26/22,232,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,328,143,0,0,471,Y
327,7788,MECKLENBURG,7/26/22,232,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,198,162,0,0,360,Y
328,7810,MECKLENBURG,7/26/22,237,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,36,12,0,0,48,Y
329,7811,MECKLENBURG,7/26/22,237,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,137,106,0,0,243,Y
330,7829,MECKLENBURG,7/26/22,238.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,73,25,0,0,98,Y
331,7830,MECKLENBURG,7/26/22,238.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,217,84,0,0,301,Y
332,7848,MECKLENBURG,7/26/22,239,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,64,12,0,0,76,Y
333,7849,MECKLENBURG,7/26/22,239,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,200,105,0,0,305,Y
334,7867,MECKLENBURG,7/26/22,243,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,100,44,0,0,144,Y
335,7868,MECKLENBURG,7/26/22,243,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,181,175,0,0,356,Y
336,7887,MECKLENBURG,7/26/22,ABSENTEE BY MAIL,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,428,0,428,N
337,7888,MECKLENBURG,7/26/22,ABSENTEE BY MAIL,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,0,1645,0,1645,N
