,Unnamed: 0,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
115,7582,MECKLENBURG,11/7/23,061,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,204,110,0,0,314,Y
116,7584,MECKLENBURG,11/7/23,061,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,201,113,0,0,314,Y
117,7590,MECKLENBURG,11/7/23,061,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,195,110,0,0,305,Y
118,7596,MECKLENBURG,11/7/23,061,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,54,14,0,0,68,Y
119,7598,MECKLENBURG,11/7/23,061,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,208,110,0,0,318,Y
120,7633,MECKLENBURG,11/7/23,062,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,129,73,0,0,202,Y
121,7635,MECKLENBURG,11/7/23,062,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,122,65,0,0,187,Y
122,7641,MECKLENBURG,11/7/23,062,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,127,70,0,0,197,Y
123,7647,MECKLENBURG,11/7/23,062,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,26,12,0,0,38,Y
124,7649,MECKLENBURG,11/7/23,062,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,131,66,0,0,197,Y
125,7682,MECKLENBURG,11/7/23,063,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,119,74,0,0,193,Y
126,7684,MECKLENBURG,11/7/23,063,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,111,76,0,0,187,Y
127,7690,MECKLENBURG,11/7/23,063,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,114,70,0,0,184,Y
128,7696,MECKLENBURG,11/7/23,063,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,32,18,0,0,50,Y
129,7698,MECKLENBURG,11/7/23,063,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,116,74,0,0,190,Y
130,7777,MECKLENBURG,11/7/23,128,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,303,166,0,0,469,Y
131,7779,MECKLENBURG,11/7/23,128,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,274,154,0,0,428,Y
132,7785,MECKLENBURG,11/7/23,128,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,282,161,0,0,443,Y
133,7791,MECKLENBURG,11/7/23,128,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,113,34,0,0,147,Y
134,7793,MECKLENBURG,11/7/23,128,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,302,164,0,0,466,Y
135,7853,MECKLENBURG,11/7/23,130,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,136,58,0,0,194,Y
136,7855,MECKLENBURG,11/7/23,130,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,130,55,0,0,185,Y
137,7861,MECKLENBURG,11/7/23,130,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,131,58,0,0,189,Y
138,7867,MECKLENBURG,11/7/23,130,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,42,18,0,0,60,Y
139,7869,MECKLENBURG,11/7/23,130,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,137,58,0,0,195,Y
140,7902,MECKLENBURG,11/7/23,131,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,182,110,0,0,292,Y
141,7904,MECKLENBURG,11/7/23,131,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,168,97,0,0,265,Y
142,7910,MECKLENBURG,11/7/23,131,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,158,100,0,0,258,Y
143,7916,MECKLENBURG,11/7/23,131,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,125,57,0,0,182,Y
144,7918,MECKLENBURG,11/7/23,131,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,186,110,0,0,296,Y
145,7952,MECKLENBURG,11/7/23,132,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,176,100,0,0,276,Y
146,7954,MECKLENBURG,11/7/23,132,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,180,99,0,0,279,Y
147,7960,MECKLENBURG,11/7/23,132,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,173,94,0,0,267,Y
148,7966,MECKLENBURG,11/7/23,132,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,51,17,0,0,68,Y
