County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
AVERY,5/17/22,8,1393,S,NC DISTRICT COURT JUDGE DISTRICT 24 SEAT 01 (REP),Tom McMurray,REP,1,31,0,0,0,31,Y
AVERY,5/17/22,8,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,8,0,0,0,8,Y
ALAMANCE,5/17/22,128,2134,S,US SENATE (REP),Drew Bulecza,REP,1,0,0,0,0,0,Y
ALAMANCE,5/17/22,128,2134,S,US SENATE (REP),Pat McCrory,REP,1,1,3,0,0,4,Y
ALAMANCE,5/17/22,129,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,2,3,0,0,5,Y
ALAMANCE,5/17/22,12E,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,2,3,0,0,5,Y
ALAMANCE,5/17/22,12E,2099,S,US HOUSE OF REPRESENTATIVES DISTRICT 04 (DEM),Richard L. Watkins,DEM,1,0,1,0,0,1,Y
ALAMANCE,5/17/22,12E,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,1,2,0,0,3,Y
ALAMANCE,5/17/22,12E,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,1,0,0,0,1,Y
ALAMANCE,5/17/22,12E,2180,S,US HOUSE OF REPRESENTATIVES DISTRICT 04 (REP),Robert Thomas,REP,1,20,7,0,0,27,Y
ALAMANCE,5/17/22,12S,2099,S,US HOUSE OF REPRESENTATIVES DISTRICT 04 (DEM),Clay Aiken,DEM,1,2,0,0,0,2,Y
ALAMANCE,5/17/22,12W,2099,S,US HOUSE OF REPRESENTATIVES DISTRICT 04 (DEM),Crystal Cavalier,DEM,1,6,3,0,0,9,Y
ALAMANCE,5/17/22,12W,2132,S,US SENATE (DEM),Greg Antoine,DEM,1,0,1,1,0,2,Y
ALAMANCE,5/17/22,12W,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,1,0,0,0,1,Y
ALAMANCE,5/17/22,13,2132,S,US SENATE (DEM),"James L. Carr, Jr.",DEM,1,6,2,0,0,8,Y
ALAMANCE,5/17/22,13,2134,S,US SENATE (REP),Benjamin E. Griffiths,REP,1,0,0,0,0,0,Y
ALAMANCE,5/17/22,13,2134,S,US SENATE (REP),David Flaherty,REP,1,1,0,0,0,1,Y
ALAMANCE,5/17/22,13,2134,S,US SENATE (REP),Debora Tshiovo,REP,1,0,0,0,0,0,Y
ALAMANCE,5/17/22,13,2134,S,US SENATE (REP),Ted Budd,REP,1,71,28,8,0,107,Y
ALAMANCE,5/17/22,ABSENTEE BY MAIL,1672,S,NC HOUSE OF REPRESENTATIVES DISTRICT 063 (REP),Ed Priola,REP,1,0,0,0,0,0,N
ALAMANCE,5/17/22,ABSENTEE BY MAIL,2099,S,US HOUSE OF REPRESENTATIVES DISTRICT 04 (DEM),Crystal Cavalier,DEM,1,0,0,0,0,0,N
ALAMANCE,5/17/22,ABSENTEE BY MAIL,2132,S,US SENATE (DEM),Rett Newton,DEM,1,0,0,0,0,0,N
ALAMANCE,5/17/22,ONE STOP,3,C,ALAMANCE COUNTY BOARD OF COMMISSIONERS (REP),Rudy Cartassi,REP,2,0,0,0,0,0,N
ALAMANCE,5/17/22,ONE STOP,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,0,0,0,0,0,N
ALAMANCE,5/17/22,ONE STOP,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,0,0,0,0,0,N
ALAMANCE,5/17/22,PROVISIONAL,3,C,ALAMANCE COUNTY BOARD OF COMMISSIONERS (REP),Robert Turner,REP,2,0,0,0,0,0,N
ALAMANCE,5/17/22,PROVISIONAL,2099,S,US HOUSE OF REPRESENTATIVES DISTRICT 04 (DEM),Clay Aiken,DEM,1,0,0,0,0,0,N
ALAMANCE,5/17/22,PROVISIONAL,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,0,0,0,0,0,N
ALAMANCE,5/17/22,PROVISIONAL,2134,S,US SENATE (REP),Lichia Sibhatu,REP,1,0,0,0,0,0,N
ALAMANCE,5/17/22,PROVISIONAL,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,0,0,0,0,0,N
ALAMANCE,5/17/22,TRANSFER,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,0,0,0,0,0,N
ALAMANCE,5/17/22,TRANSFER,2132,S,US SENATE (DEM),"James L. Carr, Jr.",DEM,1,0,0,0,0,0,N
ALAMANCE,5/17/22,TRANSFER,2134,S,US SENATE (REP),Mark Walker,REP,1,0,0,0,0,0,N
ALEXANDER,5/17/22,B1,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,0,0,0,0,0,Y
ALEXANDER,5/17/22,B1,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,Y
ALEXANDER,5/17/22,B1,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,2,0,0,0,2,Y
ALEXANDER,5/17/22,B2,2117,S,US HOUSE OF REPRESENTATIVES DISTRICT 10 (DEM),Michael Felder,DEM,1,22,0,0,0,22,Y
ALEXANDER,5/17/22,B2,2134,S,US SENATE (REP),Mark Walker,REP,1,23,3,2,0,28,Y
ALEXANDER,5/17/22,E,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,13,12,0,0,25,Y
ALEXANDER,5/17/22,E,2119,S,US HOUSE OF REPRESENTATIVES DISTRICT 10 (REP),Richard Speer,REP,1,6,9,0,0,15,Y
ALEXANDER,5/17/22,E,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,0,1,0,0,1,Y
ALEXANDER,5/17/22,E,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,0,0,0,0,0,Y
ALEXANDER,5/17/22,E,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,Y
ALEXANDER,5/17/22,E,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,3,2,0,0,5,Y
ALEXANDER,5/17/22,G1G2,2132,S,US SENATE (DEM),Robert Colon,DEM,1,0,0,0,0,0,Y
ALEXANDER,5/17/22,LRSL,2132,S,US SENATE (DEM),Cheri Beasley,DEM,1,13,18,0,0,31,Y
ALEXANDER,5/17/22,LRSL,2134,S,US SENATE (REP),Debora Tshiovo,REP,1,0,2,0,0,2,Y
ALEXANDER,5/17/22,M,2132,S,US SENATE (DEM),Cheri Beasley,DEM,1,24,13,0,0,37,Y
ALEXANDER,5/17/22,M,2134,S,US SENATE (REP),Drew Bulecza,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,4,2134,S,US SENATE (REP),Jen Banwart,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,4,2134,S,US SENATE (REP),Ted Budd,REP,1,41,0,0,0,41,Y
ASHE,5/17/22,6,1984,S,NC STATE SENATE DISTRICT 47 (REP),Ralph Hise,REP,1,31,0,0,0,31,Y
ASHE,5/17/22,6,2132,S,US SENATE (DEM),Robert Colon,DEM,1,1,0,0,0,1,Y
ASHE,5/17/22,7,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Todd A. McNeill,REP,3,29,0,0,0,29,Y
ASHE,5/17/22,7,12,C,ASHE COUNTY SHERIFF (REP),Luke Staley,REP,1,25,0,0,0,25,Y
ASHE,5/17/22,7,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,5,0,0,0,5,Y
ASHE,5/17/22,7,2132,S,US SENATE (DEM),Cheri Beasley,DEM,1,6,0,0,0,6,Y
ASHE,5/17/22,7,2134,S,US SENATE (REP),David Flaherty,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,7,2134,S,US SENATE (REP),Jen Banwart,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,7,2134,S,US SENATE (REP),Ted Budd,REP,1,34,0,0,0,34,Y
ASHE,5/17/22,8,12,C,ASHE COUNTY SHERIFF (REP),B. Phil Howell,REP,1,20,0,0,0,20,Y
ASHE,5/17/22,9,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Paula Roark Perry,REP,3,90,0,0,0,90,Y
ASHE,5/17/22,9,1984,S,NC STATE SENATE DISTRICT 47 (REP),Ralph Hise,REP,1,120,0,0,0,120,Y
ASHE,5/17/22,9,2132,S,US SENATE (DEM),Robert Colon,DEM,1,2,0,0,0,2,Y
ASHE,5/17/22,9,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,2,0,0,0,2,Y
ASHE,5/17/22,10,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Paula Roark Perry,REP,3,11,0,0,0,11,Y
ASHE,5/17/22,10,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Wes Greene,REP,3,6,0,0,0,6,Y
ASHE,5/17/22,10,2132,S,US SENATE (DEM),Greg Antoine,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,10,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,10,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,1,0,0,0,1,Y
ASHE,5/17/22,11,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,2,0,0,0,2,Y
ASHE,5/17/22,12,12,C,ASHE COUNTY SHERIFF (REP),Luke Staley,REP,1,19,0,0,0,19,Y
ASHE,5/17/22,12,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,6,0,0,0,6,Y
ASHE,5/17/22,12,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Virginia Foxx,REP,1,98,0,0,0,98,Y
ASHE,5/17/22,12,2132,S,US SENATE (DEM),Rett Newton,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,12,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,12,2134,S,US SENATE (REP),Mark Walker,REP,1,2,0,0,0,2,Y
ASHE,5/17/22,13,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,112,0,0,0,112,Y
ASHE,5/17/22,13,1984,S,NC STATE SENATE DISTRICT 47 (REP),Deanna Ballard,REP,1,125,0,0,0,125,Y
ASHE,5/17/22,13,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Trey Allen,REP,1,76,0,0,0,76,Y
ASHE,5/17/22,13,2134,S,US SENATE (REP),Drew Bulecza,REP,1,1,0,0,0,1,Y
ASHE,5/17/22,14,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Terry D. Wagoner,REP,3,96,0,0,0,96,Y
ASHE,5/17/22,14,1390,S,NC DISTRICT COURT JUDGE DISTRICT 23 SEAT 03 (REP),Jonathan Jordan,REP,1,195,0,0,0,195,Y
ASHE,5/17/22,14,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,15,12,C,ASHE COUNTY SHERIFF (REP),Luke Staley,REP,1,33,0,0,0,33,Y
ASHE,5/17/22,15,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,13,0,0,0,13,Y
ASHE,5/17/22,15,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Virginia Foxx,REP,1,139,0,0,0,139,Y
ASHE,5/17/22,15,2132,S,US SENATE (DEM),Rett Newton,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,15,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,16,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Terry D. Wagoner,REP,3,79,0,0,0,79,Y
ASHE,5/17/22,16,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Michael Ackerman,REP,1,54,0,0,0,54,Y
ASHE,5/17/22,16,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,0,0,0,0,0,Y
ASHE,5/17/22,16,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,3,0,0,0,3,Y
ASHE,5/17/22,17,12,C,ASHE COUNTY SHERIFF (REP),Luke Staley,REP,1,50,0,0,0,50,Y
ASHE,5/17/22,17,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,13,0,0,0,13,Y
ASHE,5/17/22,17,2132,S,US SENATE (DEM),Rett Newton,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,17,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,17,2134,S,US SENATE (REP),Mark Walker,REP,1,12,0,0,0,12,Y
ANSON,5/17/22,GULL,2132,S,US SENATE (DEM),"James L. Carr, Jr.",DEM,1,1,3,0,0,4,Y
ANSON,5/17/22,GULL,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,0,0,0,0,0,Y
ANSON,5/17/22,LILE,2132,S,US SENATE (DEM),Robert Colon,DEM,1,3,2,0,0,5,Y
ANSON,5/17/22,LILE,2134,S,US SENATE (REP),Lichia Sibhatu,REP,1,0,0,0,0,0,Y
ANSON,5/17/22,PEAC,10,C,ANSON COUNTY BOARD OF EDUCATION AT-LARGE (DEM),Judy Hamilton Little,DEM,1,12,3,0,0,15,Y
ANSON,5/17/22,PEAC,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,2,0,0,0,2,Y
ANSON,5/17/22,PEAC,2134,S,US SENATE (REP),Benjamin E. Griffiths,REP,1,1,0,0,0,1,Y
ANSON,5/17/22,PEAC,2134,S,US SENATE (REP),David Flaherty,REP,1,1,0,0,0,1,Y
ANSON,5/17/22,PEAC,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,0,0,0,0,0,Y
ANSON,5/17/22,WADES,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,68,47,0,1,116,Y
ANSON,5/17/22,WADES,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Charlton L. Allen,REP,1,34,26,0,2,62,Y
ANSON,5/17/22,WADES,2134,S,US SENATE (REP),Benjamin E. Griffiths,REP,1,0,4,0,0,4,Y
ANSON,5/17/22,WADES,2134,S,US SENATE (REP),David Flaherty,REP,1,0,2,0,0,2,Y
ANSON,5/17/22,WADES,2134,S,US SENATE (REP),Leonard L. Bryant,REP,1,1,0,0,0,1,Y
ASHE,5/17/22,2,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Mike Eldreth,REP,3,113,0,0,0,113,Y
ASHE,5/17/22,2,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,102,0,0,0,102,Y
ASHE,5/17/22,2,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Charlton L. Allen,REP,1,52,0,0,0,52,Y
ASHE,5/17/22,2,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,2,2134,S,US SENATE (REP),David Flaherty,REP,1,4,0,0,0,4,Y
ASHE,5/17/22,2,2134,S,US SENATE (REP),Leonard L. Bryant,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,3,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Mark Anthony Massey,REP,3,20,0,0,0,20,Y
ASHE,5/17/22,3,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Wes Greene,REP,3,34,0,0,0,34,Y
ASHE,5/17/22,3,1984,S,NC STATE SENATE DISTRICT 47 (REP),Deanna Ballard,REP,1,50,0,0,0,50,Y
ASHE,5/17/22,3,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,3,2134,S,US SENATE (REP),Mark Walker,REP,1,8,0,0,0,8,Y
ASHE,5/17/22,4,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Virginia Foxx,REP,1,64,0,0,0,64,Y
ASHE,5/17/22,6,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Mark Anthony Massey,REP,3,43,0,0,0,43,Y
ASHE,5/17/22,6,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Wes Greene,REP,3,25,0,0,0,25,Y
ASHE,5/17/22,6,1984,S,NC STATE SENATE DISTRICT 47 (REP),Deanna Ballard,REP,1,54,0,0,0,54,Y
ASHE,5/17/22,6,2134,S,US SENATE (REP),Mark Walker,REP,1,5,0,0,0,5,Y
ASHE,5/17/22,7,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Virginia Foxx,REP,1,46,0,0,0,46,Y
ASHE,5/17/22,8,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,0,0,0,0,0,Y
ASHE,5/17/22,8,2134,S,US SENATE (REP),Leonard L. Bryant,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,9,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Wes Greene,REP,3,189,0,0,0,189,Y
ASHE,5/17/22,9,1984,S,NC STATE SENATE DISTRICT 47 (REP),Deanna Ballard,REP,1,235,0,0,0,235,Y
ASHE,5/17/22,9,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),April C. Wood,REP,1,124,0,0,0,124,Y
ASHE,5/17/22,10,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Michael J. Stading,REP,1,19,0,0,0,19,Y
ASHE,5/17/22,10,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),April C. Wood,REP,1,8,0,0,0,8,Y
ASHE,5/17/22,12,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Beth Freshwater Smith,REP,1,32,0,0,0,32,Y
ASHE,5/17/22,12,2134,S,US SENATE (REP),Ted Budd,REP,1,77,0,0,0,77,Y
ASHE,5/17/22,13,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Paula Roark Perry,REP,3,52,0,0,0,52,Y
ASHE,5/17/22,13,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Wes Greene,REP,3,60,0,0,0,60,Y
ASHE,5/17/22,13,1984,S,NC STATE SENATE DISTRICT 47 (REP),Ralph Hise,REP,1,62,0,0,0,62,Y
ASHE,5/17/22,13,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,5,0,0,0,5,Y
ASHE,5/17/22,13,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,6,0,0,0,6,Y
ASHE,5/17/22,13,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,14,12,C,ASHE COUNTY SHERIFF (REP),B. Phil Howell,REP,1,266,0,0,0,266,Y
ASHE,5/17/22,14,12,C,ASHE COUNTY SHERIFF (REP),Luke Staley,REP,1,60,0,0,0,60,Y
ASHE,5/17/22,15,2134,S,US SENATE (REP),Mark Walker,REP,1,11,0,0,0,11,Y
ASHE,5/17/22,16,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Charlton L. Allen,REP,1,87,0,0,0,87,Y
ASHE,5/17/22,16,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),April C. Wood,REP,1,85,0,0,0,85,Y
ASHE,5/17/22,16,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,1,0,0,0,1,Y
ASHE,5/17/22,16,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,2,0,0,0,2,Y
ASHE,5/17/22,17,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Chuck Olive,REP,3,80,0,0,0,80,Y
ASHE,5/17/22,17,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Mike Eldreth,REP,3,94,0,0,0,94,Y
ASHE,5/17/22,17,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Todd A. McNeill,REP,3,103,0,0,0,103,Y
ASHE,5/17/22,17,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Virginia Foxx,REP,1,140,0,0,0,140,Y
ASHE,5/17/22,17,2134,S,US SENATE (REP),Debora Tshiovo,REP,1,0,0,0,0,0,Y
ASHE,5/17/22,17,2134,S,US SENATE (REP),Pat McCrory,REP,1,54,0,0,0,54,Y
ASHE,5/17/22,18,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Mark Anthony Massey,REP,3,5,0,0,0,5,Y
ASHE,5/17/22,18,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Beth Freshwater Smith,REP,1,7,0,0,0,7,Y
ASHE,5/17/22,18,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Michael J. Stading,REP,1,18,0,0,0,18,Y
ASHE,5/17/22,20,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,2,0,0,0,2,Y
ASHE,5/17/22,20,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,9,0,0,0,9,Y
ASHE,5/17/22,ABSENTEE MAIL,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,0,0,0,0,0,N
ASHE,5/17/22,ONE STOP,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Mike Eldreth,REP,3,0,531,0,0,531,N
ASHE,5/17/22,ONE STOP,2104,S,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),Virginia Foxx,REP,1,0,1337,0,0,1337,N
ASHE,5/17/22,ONE STOP,2134,S,US SENATE (REP),Pat McCrory,REP,1,0,542,0,0,542,N
ASHE,5/17/22,PROVISIONAL,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,N
ASHE,5/17/22,TRANSFER,3,C,ASHE COUNTY BOARD OF COMMISSIONERS (REP),Paula Roark Perry,REP,3,0,0,0,0,0,N
ASHE,5/17/22,TRANSFER,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Michael J. Stading,REP,1,0,0,0,0,0,N
AVERY,5/17/22,1,3,C,AVERY COUNTY BOARD OF COMMISSIONERS (REP),Blake Vance,REP,3,133,0,0,0,133,Y
AVERY,5/17/22,1,1984,S,NC STATE SENATE DISTRICT 47 (REP),Deanna Ballard,REP,1,120,0,0,0,120,Y
AVERY,5/17/22,1,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Trey Allen,REP,1,125,0,0,0,125,Y
AVERY,5/17/22,1,2132,S,US SENATE (DEM),Constance (Lov) Johnson,DEM,1,0,0,0,0,0,Y
AVERY,5/17/22,2,10,C,AVERY COUNTY BOARD OF EDUCATION,Randy Singleton, ,2,115,0,0,0,115,Y
AVERY,5/17/22,2,2132,S,US SENATE (DEM),Cheri Beasley,DEM,1,37,0,0,0,37,Y
AVERY,5/17/22,2,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,0,0,0,0,0,Y
AVERY,5/17/22,3,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,0,0,0,0,0,Y
AVERY,5/17/22,3,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,1,0,0,0,1,Y
AVERY,5/17/22,3,2134,S,US SENATE (REP),David Flaherty,REP,1,5,0,0,0,5,Y
AVERY,5/17/22,3,2134,S,US SENATE (REP),Jen Banwart,REP,1,0,0,0,0,0,Y
